Designator,Mid X,Mid Y,Rotation,Layer
E$1,28.8290,34.1630,0.00,Top
PLABEL0,48.7680,48.7680,0.00,Top
PLABEL1,37.0840,48.8315,0.00,Top
PLABEL2,85.3440,40.8305,0.00,Top
PLABEL3,80.4545,25.3365,0.00,Top
PLABEL4,80.4545,16.9545,0.00,Top
PLABEL5,80.4545,8.8900,0.00,Top
PLABEL6,5.1435,8.7630,0.00,Top
PLABEL7,23.8760,13.2080,0.00,Top
PLABEL8,26.4160,13.2080,0.00,Top
PLABEL9,28.9560,13.2080,0.00,Top
PLABEL10,31.6865,13.2080,0.00,Top
PLABEL11,34.0360,13.2080,0.00,Top
PLABEL12,36.5760,13.2080,0.00,Top
PLABEL13,39.1795,13.2080,0.00,Top
PLABEL14,41.6560,13.2080,0.00,Top
PLABEL15,44.2595,13.2080,0.00,Top
PLABEL16,46.8630,13.2080,0.00,Top
PLABEL17,49.4030,13.2080,0.00,Top
PLABEL18,51.8795,13.2080,0.00,Top
PLABEL19,54.4195,13.2080,0.00,Top
PLABEL20,56.9595,13.2080,0.00,Top
PLABEL21,59.4360,13.2080,0.00,Top
PLABEL22,62.1030,13.2080,0.00,Top
PLABEL23,45.5930,1.7145,0.00,Top
PLABEL24,39.8145,1.7145,0.00,Top
PLABEL25,24.0030,38.9255,0.00,Top
PLABEL26,80.4545,14.2875,0.00,Top
PLABEL27,28.0670,1.3970,0.00,Top
PLABEL28,57.9120,1.3970,0.00,Top
PLABEL29,42.9260,50.0380,0.00,Top
PLABEL31,28.9560,50.5460,0.00,Top
PLABEL32,14.2240,50.8000,0.00,Top
PLABEL33,63.7540,49.7840,0.00,Top
PLABEL34,23.7490,5.9690,0.00,Top
PLABEL35,26.2890,5.9690,0.00,Top
PLABEL36,28.8290,5.8420,0.00,Top
PLABEL37,31.4325,5.8420,0.00,Top
PLABEL38,33.9090,5.8420,0.00,Top
PLABEL39,36.5760,5.8420,0.00,Top
PLABEL40,39.0525,5.8420,0.00,Top
PLABEL41,41.5290,6.2230,0.00,Top
PLABEL42,44.1325,6.2230,0.00,Top
PLABEL43,46.7360,5.8420,0.00,Top
PLABEL44,49.2760,5.8420,0.00,Top
PLABEL45,51.7525,5.8420,0.00,Top
PLABEL46,54.6735,5.8420,0.00,Top
PLABEL47,56.8325,5.8420,0.00,Top
PLABEL48,59.3090,5.8420,0.00,Top
PLABEL49,61.9760,5.8420,0.00,Top
PLABEL50,13.4620,2.6670,0.00,Top
PLABEL51,42.9895,25.4000,0.00,Top
PLABEL52,51.4350,51.9430,0.00,Top
U$86,68.6435,0.3810,0.00,Top
