Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit GUVA UV Sensor Breakout-import-fps:1X03-CLEANBIG,C49257
,"U$7,U$8",Adafruit GUVA UV Sensor Breakout-import-fps:ADAFRUIT_2.5MM,
0.1uF,"C1,C2",Adafruit GUVA UV Sensor Breakout-import-fps:0805-NO,
1K,R3,Adafruit GUVA UV Sensor Breakout-import-fps:0805-NO,C17513
1M,R1,Adafruit GUVA UV Sensor Breakout-import-fps:0805-NO,C2933280
3.3K,R2,Adafruit GUVA UV Sensor Breakout-import-fps:0805-NO,C2907249
GUVA-S12SD,U2,Adafruit GUVA UV Sensor Breakout-import-fps:GUVA-S12SD,
MCP6001,U1,Adafruit GUVA UV Sensor Breakout-import-fps:SOT23-5,
