Comment,Designator,Footprint,LCSC Part #
,U$10,IR STEMMA LED Emitter-import-fps:ADAFRUIT_3.5MM,
,U$5,IR STEMMA LED Emitter-import-fps:PCBFEAT-REV-040,
,PLABEL0,IR STEMMA LED Emitter-import-fps:PLABEL0,
,PLABEL00,IR STEMMA LED Emitter-import-fps:PLABEL00,
,PLABEL1,IR STEMMA LED Emitter-import-fps:PLABEL1,
,PLABEL10,IR STEMMA LED Emitter-import-fps:PLABEL10,
,PLABEL11,IR STEMMA LED Emitter-import-fps:PLABEL11,
,PLABEL13,IR STEMMA LED Emitter-import-fps:PLABEL13,
,PLABEL14,IR STEMMA LED Emitter-import-fps:PLABEL14,
,PLABEL2,IR STEMMA LED Emitter-import-fps:PLABEL2,
,PLABEL3,IR STEMMA LED Emitter-import-fps:PLABEL3,
,PLABEL4,IR STEMMA LED Emitter-import-fps:PLABEL4,
,PLABEL5,IR STEMMA LED Emitter-import-fps:PLABEL5,
,PLABEL6,IR STEMMA LED Emitter-import-fps:PLABEL6,
,PLABEL7,IR STEMMA LED Emitter-import-fps:PLABEL7,
,PLABEL8,IR STEMMA LED Emitter-import-fps:PLABEL8,
,PLABEL9,IR STEMMA LED Emitter-import-fps:PLABEL9,
"0.1"" Header",JP1,IR STEMMA LED Emitter-import-fps:1X03_OVAL,C49257
"0.1"" Header",JP2,IR STEMMA LED Emitter-import-fps:1X03_ROUND,C49257
10K,"R1,R2",IR STEMMA LED Emitter-import-fps:0603-NO,C98220
10uF,C1,IR STEMMA LED Emitter-import-fps:0805-NO,
1206 IR 940nm,D3,IR STEMMA LED Emitter-import-fps:CHIPLED_1206,
1206 IR 940nm Side,D4,IR STEMMA LED Emitter-import-fps:LED_1206_SIDE,
22,"R4,R5,R6",IR STEMMA LED Emitter-import-fps:0603-NO,C23345
33K,R3,IR STEMMA LED Emitter-import-fps:0603-NO,C4216
5mm,LED1,IR STEMMA LED Emitter-import-fps:LED5MM,
AO3406,Q1,IR STEMMA LED Emitter-import-fps:SOT23-WIDE,
GREEN,D2,IR STEMMA LED Emitter-import-fps:CHIPLED_0603_NOOUTLINE,
JST PH 3,X4,IR STEMMA LED Emitter-import-fps:JSTPH3,
RED,D1,IR STEMMA LED Emitter-import-fps:CHIPLED_0603_NOOUTLINE,
