Designator,Mid X,Mid Y,Rotation,Layer
JP1,16.5100,30.4800,-90.00,Top
JP2,16.5100,10.1600,-90.00,Top
JP3,1.2700,10.1600,-90.00,Top
JP4,1.2700,30.4800,-90.00,Top
U$1,8.8900,20.3200,-135.00,Bottom
U$2,8.8900,20.3200,-45.00,Top
U$3,6.3500,34.2900,0.00,Top
U$4,10.9220,34.2900,180.00,Bottom
