Comment,Designator,Footprint,LCSC Part #
,U$83,Adafruit MEMENTO Camera Board-import-fps:LIPO_552535,
,U$120,Adafruit MEMENTO Camera Board-import-fps:MEMENTO_BOT,
,U$119,Adafruit MEMENTO Camera Board-import-fps:MEMENTO_TOP,
,U$121,Adafruit MEMENTO Camera Board-import-fps:PCBFEAT-REV-040,
,"TP1,TP2,TP7,TP8",Adafruit MEMENTO Camera Board-import-fps:TESTPOINT_ROUND_1.5MM_NO,
0.01uF,C21,Adafruit MEMENTO Camera Board-import-fps:0603-NO,C5137477
0.1uF,"C2,C5,C15,C16,C25,C27,C31,C37,C39,C40,C41",Adafruit MEMENTO Camera Board-import-fps:0603-NO,C14663
100K,R25,Adafruit MEMENTO Camera Board-import-fps:0603-NO,C25803
10K,"R1,R5,R7,R15,R21,R26",Adafruit MEMENTO Camera Board-import-fps:0603-NO,C98220
10K Pack,"R13,R20",Adafruit MEMENTO Camera Board-import-fps:RESPACK_4X0603,C98220
10uF,"C1,C3,C4,C7,C8,C9,C10,C11,C13,C17,C18,C19,C20,C22,C23,C29,C30,C32,C33,C34,C35,C36,C38",Adafruit MEMENTO Camera Board-import-fps:0805-NO,
1K,"R16,R18,R19",Adafruit MEMENTO Camera Board-import-fps:0603-NO,C2907002
1Meg,"R10,R11,R17",Adafruit MEMENTO Camera Board-import-fps:0603-NO,C2907003
1N5819,D4,Adafruit MEMENTO Camera Board-import-fps:SOD-123,
1uF,"C6,C12,C14,C28",Adafruit MEMENTO Camera Board-import-fps:0603-NO,C5673
2.2uH/NRH2412T2R2MNGH,L2,Adafruit MEMENTO Camera Board-import-fps:INDUCTOR_TAIYOYUDEN_NR3015,
22,R22,Adafruit MEMENTO Camera Board-import-fps:0603-NO,C23345
22pF,C26,Adafruit MEMENTO Camera Board-import-fps:0603-NO,C105620
3.6V,"D1,D6",Adafruit MEMENTO Camera Board-import-fps:SOD-323,
450K,R24,Adafruit MEMENTO Camera Board-import-fps:0603-NO,
47K,"R6,R9,R12,R14,R23,R27,R28,R29,R30",Adafruit MEMENTO Camera Board-import-fps:0603-NO,C2907042
5.1K,"R2,R3,R4,R8",Adafruit MEMENTO Camera Board-import-fps:0603-NO,C23186
7.5mm SPK,SP1,Adafruit MEMENTO Camera Board-import-fps:BUZZER_SMT_7.5MM,
AO3401,"Q1,Q3,Q4",Adafruit MEMENTO Camera Board-import-fps:SOT23-R,
AW9523,IC3,Adafruit MEMENTO Camera Board-import-fps:QFN24_4MM_SMSC,
BSS138,Q2,Adafruit MEMENTO Camera Board-import-fps:SOT23-WIDE,C52895
CAMERA_OV2640,X2,Adafruit MEMENTO Camera Board-import-fps:OV2640FSL,
DISP_TFT_1.54IN_240X240_22P,TFT1,Adafruit MEMENTO Camera Board-import-fps:TFT_1.54IN_240X240_22PIN,
ESP32-S3-MINI-1-N4R2,U3,Adafruit MEMENTO Camera Board-import-fps:ESP32-S2-MINI-1,
ferrite,FB1,Adafruit MEMENTO Camera Board-import-fps:0603-NO,
GREEN,ON0,Adafruit MEMENTO Camera Board-import-fps:CHIPLED_0603_NOOUTLINE,
JST PH 2,X1,Adafruit MEMENTO Camera Board-import-fps:JSTPH2_BATT,
JST PH 3,"SENSE1,SENSE2",Adafruit MEMENTO Camera Board-import-fps:JSTPH3,
LIS3DH,IC4,Adafruit MEMENTO Camera Board-import-fps:LGA16_3X3MM,
MCP73831T-2ACI/OT,U2,Adafruit MEMENTO Camera Board-import-fps:SOT23-5,
Microphone,U7,Adafruit MEMENTO Camera Board-import-fps:MEMS_MIC_2.75X1.85,
MicroSD,X3,Adafruit MEMENTO Camera Board-import-fps:MICROSD,
ORANGE,CHG1,Adafruit MEMENTO Camera Board-import-fps:CHIPLED_0603_NOOUTLINE,
PAM8302,U6,Adafruit MEMENTO Camera Board-import-fps:MSOP8_0.65MM,
RA_TACT,"SW1,SW2",Adafruit MEMENTO Camera Board-import-fps:SPST_TACTILE_RA,
SPDT R/A,SW4,Adafruit MEMENTO Camera Board-import-fps:SPDT_SMT_SSSS811101,
STEMMA_I2C_QT,CONN1,Adafruit MEMENTO Camera Board-import-fps:JST_SH4,C160404
TL9210,"DOWN0,LEFT0,OK0,RIGHT0,SELECT0,UP0",Adafruit MEMENTO Camera Board-import-fps:TL9210,
TLV62569,IC2,Adafruit MEMENTO Camera Board-import-fps:SOT23-5,
TLV74315,U5,Adafruit MEMENTO Camera Board-import-fps:SOT23-5,
TLV74328,U1,Adafruit MEMENTO Camera Board-import-fps:SOT23-5,
UART,JP2,Adafruit MEMENTO Camera Board-import-fps:1X02_ROUND,C492401
USB C,X4,Adafruit MEMENTO Camera Board-import-fps:USB_C_CUSB31-CFM2AX-01-X,
WS2812B_SK6805_1515,LED2,Adafruit MEMENTO Camera Board-import-fps:SK6805_1515,
