Designator,Comment,Footprint,OOMP ID,Reason
C1,1uF,Adafruit eInk Breakout Friend-import-fps:0805_10MGAP,,No verified LCSC part number
C2,1uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
C3,1uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
C4,1uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
C5,10uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C6,1uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
C7,1uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
C15,10uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C16,1uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
C20,10µF,Adafruit eInk Breakout Friend-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C21,10µF,Adafruit eInk Breakout Friend-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C22,1uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
C23,1uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
C24,1uF,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
D1,MBR0530,Adafruit eInk Breakout Friend-import-fps:SOD-123,,No verified LCSC part number
D2,MBR0530,Adafruit eInk Breakout Friend-import-fps:SOD-123,,No verified LCSC part number
D3,MBR0530,Adafruit eInk Breakout Friend-import-fps:SOD-123,,No verified LCSC part number
EINK2,EINK_24PIN_CONNECTOR,Adafruit eInk Breakout Friend-import-fps:EINK_24PIN,,No verified LCSC part number
L1,10uH,Adafruit eInk Breakout Friend-import-fps:INDUCTOR_4X4MM_NR401,,No verified LCSC part number
Q5,IRLML0100,Adafruit eInk Breakout Friend-import-fps:SOT23-3,,No verified LCSC part number
R2,0.47ohm,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
R4,3 ohm,Adafruit eInk Breakout Friend-import-fps:0805-NO,,No verified LCSC part number
U1,,Adafruit eInk Breakout Friend-import-fps:TSSOP20,,No verified LCSC part number
U2,AP2112K-3.3,Adafruit eInk Breakout Friend-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
U4,23K256-I/SN,Adafruit eInk Breakout Friend-import-fps:SOIC8_150MIL,,No verified LCSC part number
U$2,,Adafruit eInk Breakout Friend-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$9,,Adafruit eInk Breakout Friend-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
