Designator,Mid X,Mid Y,Rotation,Layer
BT1,144.1450,-110.1725,0.00,Top
C1,168.9100,-101.2825,-90.00,Top
C2,167.0050,-101.2825,-90.00,Top
C7,152.7175,-104.7750,-90.00,Top
C9,149.5425,-108.5850,-90.00,Top
C10,148.2725,-94.2975,0.00,Top
C14,151.1300,-104.7750,-90.00,Top
C15,160.0200,-104.7750,-90.00,Top
C16,158.4325,-104.7750,-90.00,Top
C17,161.6075,-104.7750,-90.00,Top
D1,168.5925,-104.7750,180.00,Top
D2,144.1450,-104.7750,90.00,Top
D3,142.2400,-104.7750,90.00,Top
D4,168.9100,-97.6350,90.00,Top
D5,151.1300,-108.5850,-90.00,Top
D6,170.1800,-108.9025,0.00,Top
F1,148.2725,-100.6475,180.00,Top
J1,143.1887,-97.1550,-90.00,Top
J2,161.9250,-116.2050,180.00,Top
J4,172.7200,-97.1550,180.00,Top
J5,164.4650,-78.1050,180.00,Top
JP1,165.1000,-85.0900,180.00,Top
JP2,165.1000,-113.3475,180.00,Top
JP3,165.1000,-115.8875,180.00,Top
JP7,137.1600,-87.3125,-90.00,Top
JP9,145.4150,-86.0425,0.00,Top
JP10,145.4150,-88.5825,180.00,Top
JP11,138.4300,-105.0925,0.00,Top
L1,167.0050,-97.7900,90.00,Top
R1,138.4300,-103.1875,0.00,Top
R2,138.4300,-91.1225,0.00,Top
R3,148.5900,-86.0425,180.00,Top
R4,165.4175,-104.7750,180.00,Top
R5,165.2587,-108.9025,180.00,Top
R6,163.8300,-97.1550,-90.00,Top
R7,147.9550,-108.5850,-90.00,Top
R12,155.5750,-106.9975,180.00,Top
U1,148.2725,-97.1550,180.00,Top
U3,155.5750,-104.7750,0.00,Top
U4,155.5750,-97.1550,0.00,Top
U6,155.5750,-97.1550,0.00,Bottom
