Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,10µF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C4,10µF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C7,10µF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C8,10µF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C9,10uF/10V+,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C10,10µF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C11,10µF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C13,10µF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C17,10µF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C18,10µF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C19,1uF,Adafruit MagTag 2.9in-import-fps:0805-NO,,No verified LCSC part number
C20,10uF,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C23,1uF,Adafruit MagTag 2.9in-import-fps:0805-NO,,No verified LCSC part number
C24,1uF,Adafruit MagTag 2.9in-import-fps:0805-NO,,No verified LCSC part number
C25,1uF,Adafruit MagTag 2.9in-import-fps:0805-NO,,No verified LCSC part number
C26,1uF,Adafruit MagTag 2.9in-import-fps:0805-NO,,No verified LCSC part number
C27,1uF,Adafruit MagTag 2.9in-import-fps:0805-NO,,No verified LCSC part number
C28,1uF,Adafruit MagTag 2.9in-import-fps:0805-NO,,No verified LCSC part number
C29,4.7uF/25V,Adafruit MagTag 2.9in-import-fps:0805-NO,electronic_capacitor_0805_4_7_micro_farad,No verified LCSC part number
C30,1uF,Adafruit MagTag 2.9in-import-fps:0805-NO,,No verified LCSC part number
C31,1uF,Adafruit MagTag 2.9in-import-fps:0805-NO,,No verified LCSC part number
CHG1,ORANGE,Adafruit MagTag 2.9in-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603,No verified LCSC part number
D1,3.6V,Adafruit MagTag 2.9in-import-fps:SOD-323,,No verified LCSC part number
D2,MBR0530,Adafruit MagTag 2.9in-import-fps:SOD-123,,No verified LCSC part number
D3,MBR0530,Adafruit MagTag 2.9in-import-fps:SOD-123,,No verified LCSC part number
D4,MBR540,Adafruit MagTag 2.9in-import-fps:SOD-123,,No verified LCSC part number
D5,MBR0530,Adafruit MagTag 2.9in-import-fps:SOD-123,,No verified LCSC part number
D6,3.6V,Adafruit MagTag 2.9in-import-fps:SOD-323,,No verified LCSC part number
EINK2,EINK_24PIN_290IN,Adafruit MagTag 2.9in-import-fps:EINK_290IN,,No verified LCSC part number
IC2,PAM8301,Adafruit MagTag 2.9in-import-fps:SOT23-6,,No verified LCSC part number
IC4,LIS3DH,Adafruit MagTag 2.9in-import-fps:LGA16_3X3MM,electronic_sensor_accelerometer_lga_16_st_lis3dhtr,No verified LCSC part number
L0,RED,Adafruit MagTag 2.9in-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_red,No verified LCSC part number
L1,10uH,Adafruit MagTag 2.9in-import-fps:INDUCTOR_4X4MM_NR401,,No verified LCSC part number
LED2,WS2812B_4020,Adafruit MagTag 2.9in-import-fps:WS2812B_4020,,No verified LCSC part number
LED3,WS2812B_4020,Adafruit MagTag 2.9in-import-fps:WS2812B_4020,,No verified LCSC part number
LED4,WS2812B_4020,Adafruit MagTag 2.9in-import-fps:WS2812B_4020,,No verified LCSC part number
LED5,WS2812B_4020,Adafruit MagTag 2.9in-import-fps:WS2812B_4020,,No verified LCSC part number
ON0,GREEN,Adafruit MagTag 2.9in-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
Q1,DMG3415U-7,Adafruit MagTag 2.9in-import-fps:SOT23-R,,No verified LCSC part number
Q2,DMG3415,Adafruit MagTag 2.9in-import-fps:SOT23-R,,No verified LCSC part number
Q3,DMG3415U-7,Adafruit MagTag 2.9in-import-fps:SOT23-R,,No verified LCSC part number
Q5,IRLML0100,Adafruit MagTag 2.9in-import-fps:SOT23-3,,No verified LCSC part number
R13,0.47ohm,Adafruit MagTag 2.9in-import-fps:0805_10MGAP,,No verified LCSC part number
