Comment,Designator,Footprint,LCSC Part #
,"JP1,JP3",Adafruit DRV2605L STEMMA QT-import-fps:1X01_OVAL,C7501259
,JP2,Adafruit DRV2605L STEMMA QT-import-fps:1X05_ROUND_76,C42431835
,U$22,Adafruit DRV2605L STEMMA QT-import-fps:ADAFRUIT_3.5MM,
,U$25,Adafruit DRV2605L STEMMA QT-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",Adafruit DRV2605L STEMMA QT-import-fps:STEMMAQT,
,U$3,Adafruit DRV2605L STEMMA QT-import-fps:SYMBOL_MINUS,
,U$2,Adafruit DRV2605L STEMMA QT-import-fps:SYMBOL_PLUS,
,"TP1,TP2,TP3,TP4",Adafruit DRV2605L STEMMA QT-import-fps:TESTPOINT_PAD_2MM,
0.1uF,C1,Adafruit DRV2605L STEMMA QT-import-fps:0603-NO,C14663
10K,R3,Adafruit DRV2605L STEMMA QT-import-fps:RESPACK_4X0603,C98220
10uF,C3,Adafruit DRV2605L STEMMA QT-import-fps:0805-NO,
1uF,"C4,C5",Adafruit DRV2605L STEMMA QT-import-fps:0603-NO,C5673
DRV2605LDGS,U1,Adafruit DRV2605L STEMMA QT-import-fps:PSOP10,
GREEN,D1,Adafruit DRV2605L STEMMA QT-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit DRV2605L STEMMA QT-import-fps:JST_SH4,C160404
