Designator,Mid X,Mid Y,Rotation,Layer
C1,15.1130,8.2550,-90.00,Top
C3,18.2880,8.2550,-90.00,Top
C4,10.2870,7.4930,-90.00,Top
C5,16.6370,8.2550,-90.00,Top
CONN3,22.7330,8.8900,90.00,Top
CONN4,2.6670,8.8900,-90.00,Top
D1,3.5560,12.5730,90.00,Top
JP1,17.7800,15.2400,0.00,Top
JP2,12.7000,2.5400,0.00,Top
JP3,7.6200,15.2400,0.00,Top
R3,7.8740,8.1280,90.00,Top
TP1,15.2400,15.8750,0.00,Top
TP2,10.1600,15.8750,0.00,Top
TP3,15.2400,15.8750,180.00,Bottom
TP4,10.1600,15.8750,180.00,Bottom
U1,12.7000,7.8740,0.00,Top
U$2,15.2400,13.4620,0.00,Top
U$3,10.1600,13.4620,0.00,Top
U$22,9.1440,14.0970,180.00,Top
U$25,20.7010,12.1920,180.00,Bottom
U$30,22.4790,4.4450,90.00,Bottom
U$31,2.9210,13.3350,-90.00,Bottom
