Ref,Val,Package,PosX,PosY,Rot,Side
"TP1","","TESTPOINT_ROUND_2MM",36.322000,29.210000,90.000000,bottom
"TP2","","TESTPOINT_ROUND_2MM",36.322000,26.416000,180.000000,bottom
"TP3","","TESTPOINT_ROUND_2MM",36.322000,23.876000,90.000000,bottom
"TP4","","TESTPOINT_ROUND_2MM",36.322000,21.336000,90.000000,bottom
"TP5","","TESTPOINT_ROUND_2MM",36.322000,18.796000,90.000000,bottom
"A0","","SOLDERJUMPER_REFLOW_NOPASTE",36.322000,18.796000,0.000000,top
"A1","","SOLDERJUMPER_REFLOW_NOPASTE",36.322000,21.336000,0.000000,top
"A2","","SOLDERJUMPER_REFLOW_NOPASTE",36.322000,23.876000,0.000000,top
"A3","","SOLDERJUMPER_REFLOW_NOPASTE",36.322000,26.416000,180.000000,top
"A4","","SOLDERJUMPER_REFLOW_NOPASTE",36.322000,29.210000,180.000000,top
"C1","0.1uF","0805-NO",19.558000,18.796000,180.000000,top
"C3","0.1uF","0805-NO",19.431000,22.606000,0.000000,top
"C4","47uF/16v","PANASONIC_C",39.497000,12.700000,90.000000,top
"C5","47uF+/16v","PANASONIC_C",22.860000,12.827000,90.000000,top
"C6","10uF","0805-NO",31.369000,19.304000,90.000000,top
"C10","10uF","0805-NO",14.732000,19.177000,90.000000,top
"CONN1","HEADER-1X25","1X25_ROUND_70MIL",33.020000,45.720000,0.000000,top
"FID1","FIDUCIAL""","FIDUCIAL_1MM",1.651000,39.243000,0.000000,top
"FID2","FIDUCIAL""","FIDUCIAL_1MM",57.785000,3.175000,0.000000,top
"FID3","FIDUCIAL""","FIDUCIAL_1MM",8.128000,11.176000,0.000000,top
"IC1","TB6612FNG","SSOP24",14.986000,12.700000,0.000000,top
"IC3","TB6612FNG","SSOP24",31.750000,12.827000,0.000000,top
"J1","1X5","1X05-3.5MM",16.002000,2.413000,0.000000,top
"J3","1X5","1X05-3.5MM",34.671000,2.413000,0.000000,top
"JP1","","1X04_ROUND_76",26.670000,30.480000,180.000000,top
"LED1","Green","CHIPLED_0805_NOOUTLINE",53.086000,20.066000,-90.000000,top
"MPOWER0","1X2-3.5MM","1X2-3.5MM",52.705000,2.413000,0.000000,top
"Q1","AOD417","D-PAK_TO252AA",53.086000,12.192000,0.000000,top
"R1","3.9K","0805-NO",54.991000,27.432000,90.000000,top
"R2","3.9K","0805-NO",52.959000,28.448000,90.000000,top
"R3","3.9K","0805-NO",49.784000,23.876000,0.000000,top
"R4","10k","0805-NO",40.640000,18.796000,180.000000,top
"R5","10k","0805-NO",40.640000,21.336000,180.000000,top
"R6","10k","0805-NO",40.640000,23.876000,180.000000,top
"R7","1K","0805-NO",53.086000,21.971000,0.000000,top
"R8","10k","0805-NO",40.640000,26.416000,180.000000,top
"R9","10k","0805-NO",40.640000,29.210000,180.000000,top
"RPI1","RASPBERRYPI_BPLUS_HATSLOTS","PI_HAT_SLOTS",0.000000,-1.270000,0.000000,top
"SJ1","WP","SOLDERJUMPER_CLOSEDWIRE",45.974000,23.876000,0.000000,top
"U$5","","PIHATLOGO",1.651000,13.462000,0.000000,top
"U$6","","PCBFEAT-REV-040",44.958000,20.447000,0.000000,top
"U$51","","ADAFRUIT_5MM",1.651000,8.255000,0.000000,top
"U1","CAT24C32","SOIC8_150MIL",47.371000,27.686000,-90.000000,top
"U2","PCA9685","TSSOP28",25.400000,22.987000,90.000000,top
