Designator,Comment,Footprint,OOMP ID,Reason
C1,1uF,Adafruit 1.54in eInk Breakout-import-fps:0805_10MGAP,,No verified LCSC part number
C2,1uF/10V,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,,No verified LCSC part number
C3,1uF/25V,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,,No verified LCSC part number
C4,1uF/25V,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,,No verified LCSC part number
C5,4.7uF/25V,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,electronic_capacitor_0805_4_7_micro_farad,No verified LCSC part number
C6,1uF/10V,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,,No verified LCSC part number
C7,1uF,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,,No verified LCSC part number
C8,1uF,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,,No verified LCSC part number
C15,10uF/10V+,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C16,1uF/25V,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,,No verified LCSC part number
C20,10µF,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C21,10µF,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C22,1uF/25V,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,,No verified LCSC part number
C23,1uF/25V,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,,No verified LCSC part number
C24,1uF/6V,Adafruit 1.54in eInk Breakout-import-fps:0805-NO,,No verified LCSC part number
D1,MBR0530,Adafruit 1.54in eInk Breakout-import-fps:SOD-123,,No verified LCSC part number
D2,MBR0530,Adafruit 1.54in eInk Breakout-import-fps:SOD-123,,No verified LCSC part number
D3,MBR0530,Adafruit 1.54in eInk Breakout-import-fps:SOD-123,,No verified LCSC part number
EINK1,EINK_EPD0231EINK_154IN_200X200,Adafruit 1.54in eInk Breakout-import-fps:EINK_154IN,,No verified LCSC part number
IC1,74LVC245PW,Adafruit 1.54in eInk Breakout-import-fps:TSSOP20,,No verified LCSC part number
L1,10uH,Adafruit 1.54in eInk Breakout-import-fps:INDUCTOR_4X4MM_NR401,,No verified LCSC part number
Q5,IRLML0100,Adafruit 1.54in eInk Breakout-import-fps:SOT23-3,,No verified LCSC part number
R4,0.47ohm,Adafruit 1.54in eInk Breakout-import-fps:0805_10MGAP,,No verified LCSC part number
U2,MIC5225-3.3,Adafruit 1.54in eInk Breakout-import-fps:SOT23-5,,No verified LCSC part number
U4,23K640-I/SN,Adafruit 1.54in eInk Breakout-import-fps:SOIC8_150MIL,,No verified LCSC part number
U$9,,Adafruit 1.54in eInk Breakout-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$28,,Adafruit 1.54in eInk Breakout-import-fps:ADAFRUIT_TEXT_20MM,,No verified LCSC part number
X1,MICROSD,Adafruit 1.54in eInk Breakout-import-fps:MICROSD,,No verified LCSC part number
