Designator,Mid X,Mid Y,Rotation,Layer
C1,6.0868,22.8334,180.00,Bottom
C2,12.9540,26.9240,90.00,Bottom
C3,10.7950,24.1300,180.00,Bottom
C4,29.2100,25.0444,90.00,Bottom
C5,20.9550,24.1300,0.00,Bottom
C6,19.0500,26.7970,90.00,Bottom
C7,20.1930,6.2230,0.00,Bottom
C8,14.8590,26.9240,-90.00,Bottom
C15,11.8578,20.5858,-90.00,Bottom
C16,17.2720,26.7970,90.00,Bottom
C20,4.6240,5.7320,0.00,Bottom
C21,8.1180,8.4340,90.00,Bottom
C22,11.0490,26.9240,90.00,Bottom
C23,9.1440,26.9240,90.00,Bottom
C24,9.6520,30.0990,0.00,Bottom
D1,25.5016,24.1046,0.00,Bottom
D2,25.6032,26.0096,180.00,Bottom
D3,16.5100,24.1300,0.00,Bottom
EINK1,31.8370,34.5910,-90.00,Top
IC1,13.7776,12.5984,180.00,Bottom
JP2,18.0340,2.5400,0.00,Bottom
L1,14.9860,20.9550,-90.00,Bottom
Q5,21.4630,26.6700,0.00,Bottom
R1,31.2420,6.1760,180.00,Bottom
R2,17.3590,6.4770,-90.00,Bottom
R3,15.4540,6.4770,-90.00,Bottom
R4,24.9174,27.8892,0.00,Bottom
R5,13.5890,6.4770,-90.00,Bottom
R6,26.2890,6.2630,180.00,Bottom
U2,5.1260,8.5610,90.00,Bottom
U4,6.6250,17.8870,180.00,Bottom
U$9,2.9700,12.6260,180.00,Bottom
U$28,34.2080,42.4650,-90.00,Bottom
X1,18.4240,22.1204,-90.00,Bottom
