Ref,Val,Package,PosX,PosY,Rot,Side
"U$12","","PCBFEAT-REV-040",11.303000,19.558000,180.000000,bottom
"U$28","","ADAFRUIT_5MM",6.752000,0.576000,90.000000,bottom
"B1","JST 2-PH","JSTPH2",10.668000,19.304000,0.000000,top
"C1","10uF","0805-NO",19.558000,16.510000,180.000000,top
"C2","2.2uF","0805-NO",28.448000,17.145000,-90.000000,top
"C4","0.1uF","0805_10MGAP",19.050000,4.445000,0.000000,top
"C6","100uF","C1210",26.162000,5.080000,-90.000000,top
"C7","10uF","0805-NO",14.224000,13.843000,0.000000,top
"C8","10uF","0805-NO",7.112000,12.954000,90.000000,top
"CHRG/LBO0","ORANGE","CHIPLED_0805_NOOUTLINE",9.779000,1.143000,-90.000000,top
"CN1","USBA_FEMALE","USB_HOST-PTH",37.719000,11.747500,90.000000,top
"CN4","MicroUSB","4UCONN_20329",4.318000,11.430000,-90.000000,top
"DONE0","GREEN","CHIPLED_0805_NOOUTLINE",6.223000,1.143000,90.000000,top
"FID1","FIDUCIAL""","FIDUCIAL_1MM",35.179000,11.811000,0.000000,top
"FID2","FIDUCIAL""","FIDUCIAL_1MM",10.692000,20.343000,90.000000,top
"FID3","FIDUCIAL""","FIDUCIAL_1MM",1.270000,5.461000,0.000000,top
"JP2","","1X08_ROUND",21.717000,1.270000,0.000000,top
"L1","6.8uH","INDUCTOR_5X5MM_TDK_VLC5045",24.402000,15.904000,0.000000,top
"LED1","RED","CHIPLED_0805_NOOUTLINE",5.429000,20.861000,0.000000,top
"LED2","BLUE","CHIPLED_0805_NOOUTLINE",33.723000,1.556000,-90.000000,top
"R1","1.87M","_0805MP",19.558000,14.605000,180.000000,top
"R2","340K","_0805MP",19.558000,12.700000,0.000000,top
"R3","1.87M","0805-NO",23.495000,5.588000,-90.000000,top
"R4","200K","0805-NO",21.717000,6.096000,90.000000,top
"R5","1K","0805-NO",28.702000,6.096000,-90.000000,top
"R6","270K","0805-NO",15.367000,9.652000,-90.000000,top
"R7","100K","0805-NO",17.272000,9.652000,-90.000000,top
"R8","1K","0805-NO",7.493000,5.080000,-90.000000,top
"R9","43K","0805-NO",28.498000,9.907000,-90.000000,top
"R10","49.9K","0805-NO",28.480000,13.523000,90.000000,top
"R11","75K 1%","0805-NO",29.972000,20.574000,180.000000,top
"R12","49.9K 1%","0805-NO",33.401000,21.209000,0.000000,top
"R13","200K","0805-NO",19.144000,8.889000,90.000000,top
"R14","1K","0805-NO",5.588000,4.318000,-90.000000,top
"R16","1.0K","0805-NO",12.573000,5.080000,90.000000,top
"R17","100K","0805-NO",10.668000,5.080000,90.000000,top
"R20","1K","0805-NO",15.843000,16.623000,-90.000000,top
"T1","MMUN2133LT1G","SC59-BEC",15.697200,5.334000,0.000000,top
"THERM0","15K","0805-NO",6.985000,9.398000,90.000000,top
"U$10","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,20.320000,0.000000,top
"U$11","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,2.540000,0.000000,top
"U$25","","SYMBOL_PLUS",31.115000,6.223000,0.000000,top
"U$26","","SYMBOL_MINUS",31.115000,17.399000,90.000000,top
"U$45","","ADAFRUIT_3.5MM",16.510000,17.653000,0.000000,top
"U1","TPS61090RSAR","PVQFN-16",24.271000,10.206000,180.000000,top
"U2","MCP73871","QFN20_4MM",11.811000,9.398000,-90.000000,top
"X1","","TERMBLOCK_1X2-3.5MM",33.909000,11.747500,90.000000,top
