Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit AW9523-import-fps:1X05_ROUND,C42431835
,"JP1,JP2,JP7",Adafruit AW9523-import-fps:1X11_ROUND,C2894934
,U$2,Adafruit AW9523-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",Adafruit AW9523-import-fps:STEMMAQT,
0.1uF,C1,Adafruit AW9523-import-fps:0603-NO,C14663
10K,"R1,R2",Adafruit AW9523-import-fps:0603-NO,C98220
10K,R3,Adafruit AW9523-import-fps:RESPACK_4X0603,C98220
10uF,C2,Adafruit AW9523-import-fps:0805-NO,
AW9523,IC1,Adafruit AW9523-import-fps:QFN24_4MM_SMSC,
GREEN,D1,Adafruit AW9523-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit AW9523-import-fps:JST_SH4,C160404
