Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit TPS61040 Boost Converter-import-fps:1X04_ROUND,C42431795
,U$11,Adafruit TPS61040 Boost Converter-import-fps:ADAFRUIT_2.5MM,
,U$10,Adafruit TPS61040 Boost Converter-import-fps:PCBFEAT-REV-040,
100K,"R1,R3",Adafruit TPS61040 Boost Converter-import-fps:0603-NO,C25803
10uF/16V,C1,Adafruit TPS61040 Boost Converter-import-fps:0805-NO,
22pF,C3,Adafruit TPS61040 Boost Converter-import-fps:0603-NO,C105620
22uF,C2,Adafruit TPS61040 Boost Converter-import-fps:0805-NO,
875K,R2,Adafruit TPS61040 Boost Converter-import-fps:0603-NO,
MBR120,D1,Adafruit TPS61040 Boost Converter-import-fps:SOD-123FL,
MPL2520S100MWT,L1,Adafruit TPS61040 Boost Converter-import-fps:INDUCTOR_1007,
TPS61040,U1,Adafruit TPS61040 Boost Converter-import-fps:SOT23-5,
