Designator,Mid X,Mid Y,Rotation,Layer
C1,6.7310,4.6990,0.00,Top
C2,1.9050,10.4140,180.00,Top
C3,9.2710,7.3660,90.00,Top
D1,2.5400,4.6990,180.00,Top
JP1,5.0800,2.5400,180.00,Top
L1,1.7780,7.6200,-90.00,Top
R1,7.7470,10.4140,-90.00,Top
R2,7.7470,7.3660,-90.00,Top
R3,9.2710,10.4140,-90.00,Top
U1,5.2070,8.2550,0.00,Top
U$10,1.7780,13.3350,180.00,Bottom
U$11,2.7940,11.9380,90.00,Top
