Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:1X12_ROUND_MIN,C7501588
,JP1,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:1X16_ROUND_MIN,C7501270
,PLABEL0,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL0,
,PLABEL1,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL1,
,PLABEL10,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL10,
,PLABEL11,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL11,
,PLABEL12,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL12,
,PLABEL13,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL13,
,PLABEL14,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL14,
,PLABEL15,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL15,
,PLABEL16,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL16,
,PLABEL17,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL17,
,PLABEL18,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL18,
,PLABEL19,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL19,
,PLABEL2,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL2,
,PLABEL20,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL20,
,PLABEL21,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL21,
,PLABEL22,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL22,
,PLABEL23,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL23,
,PLABEL24,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL24,
,PLABEL25,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL25,
,PLABEL26,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL26,
,PLABEL27,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL27,
,PLABEL28,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL28,
,PLABEL29,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL29,
,PLABEL3,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL3,
,PLABEL30,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL30,
,PLABEL31,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL31,
,PLABEL32,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL32,
,PLABEL33,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL33,
,PLABEL34,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL34,
,PLABEL35,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL35,
,PLABEL36,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL36,
,PLABEL4,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL4,
,PLABEL5,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL5,
,PLABEL6,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL6,
,PLABEL7,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL7,
,PLABEL8,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL8,
,PLABEL9,Adafruit Feather ESP32-S2 Reverse TFT-import-fps:PLABEL9,
