Designator,Mid X,Mid Y,Rotation,Layer
BACKLITEPWM0,1.6000,73.3000,0.00,Top
C1,48.6410,20.8210,0.00,Top
C2,26.3000,39.0000,-90.00,Top
C3,27.0500,60.8000,180.00,Top
C4,43.5610,20.8210,0.00,Top
C5,41.2000,45.8730,0.00,Top
C6,40.8000,54.0000,90.00,Top
C7,31.7500,60.8000,180.00,Top
C8,20.2500,59.2500,0.00,Top
C9,10.5090,32.7720,-90.00,Top
C10,20.0000,38.7500,-90.00,Top
C11,14.5000,46.2500,-90.00,Top
C12,8.6090,32.7720,-90.00,Top
C13,13.9000,26.3000,90.00,Top
C14,22.9000,26.3000,90.00,Top
C15,41.2000,42.4000,180.00,Top
C16,37.6500,64.2000,-90.00,Top
C17,54.0000,61.5000,90.00,Top
C18,51.8000,61.5000,90.00,Top
C19,45.0000,66.1000,-90.00,Top
C20,24.3000,61.9000,-90.00,Top
C21,57.3150,27.7350,180.00,Top
C22,57.3150,23.9250,0.00,Top
C23,34.9830,18.4730,-90.00,Top
C24,9.0170,37.3380,180.00,Top
C25,11.6840,26.4160,90.00,Top
D1,47.3000,59.2000,180.00,Top
D2,48.8000,64.1000,90.00,Top
D3,53.7210,67.6910,180.00,Top
FB1,15.8820,34.5500,90.00,Top
FB2,41.2000,44.0730,180.00,Top
FB3,12.5360,34.5500,90.00,Top
FB4,14.2090,34.5500,90.00,Top
FB5,57.3150,29.6400,0.00,Top
FB6,57.3150,25.8300,0.00,Top
FB7,48.6410,18.8430,180.00,Top
FB8,37.9730,25.4930,0.00,Top
GND0,1.6000,64.9000,0.00,Top
IC1,46.1010,25.3660,90.00,Top
J1,120.7000,0.0000,180.00,Bottom
JP3,1.6000,62.1000,0.00,Top
JP4,1.6000,67.7000,0.00,Top
JP5,1.6000,70.5000,0.00,Top
JP6,1.7000,37.2000,0.00,Top
JP7,1.7000,40.0000,0.00,Top
L1,41.5000,60.4000,0.00,Top
LED1,1.0000,2.1450,0.00,Top
LED2,1.1000,21.5000,180.00,Top
LED3,1.0000,11.8225,180.00,Top
Q1,7.2680,10.6980,90.00,Top
R1,17.7000,61.9000,-90.00,Top
R2,19.9150,34.4110,-90.00,Top
R3,19.9000,61.9000,-90.00,Top
R4,22.1000,61.9000,-90.00,Top
R5,21.6190,34.4230,90.00,Top
R6,46.9500,47.1000,-90.00,Top
R7,46.9500,51.2000,-90.00,Top
R8,35.4000,37.0500,180.00,Top
R9,39.5000,37.0500,180.00,Top
R10,27.2000,34.3000,180.00,Top
R11,31.3000,34.3000,180.00,Top
R12,46.9500,55.3000,-90.00,Top
R13,45.4410,29.8110,180.00,Top
R14,1.2230,5.8820,90.00,Top
R15,38.2270,69.5960,180.00,Top
R16,44.9540,69.7280,90.00,Top
R18,35.3000,66.1000,90.00,Top
R19,1.1000,17.7000,-90.00,Top
R20,3.6775,10.6980,0.00,Top
R21,10.9570,9.7710,180.00,Top
U1,29.0000,51.0000,0.00,Top
U2,23.5000,66.5000,-90.00,Top
U3,18.4000,24.2000,180.00,Top
U4,41.4000,66.5000,90.00,Top
U$75,69.5960,22.6060,0.00,Top
U$76,101.1000,13.2000,0.00,Top
X1,9.2500,51.0000,-90.00,Top
X2,3.7500,29.6000,-90.00,Top
Y1,52.1860,22.4080,90.00,Top
