Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit MPR pressure sensor-import-fps:1X07_ROUND_70,C7501585
,U$8,Adafruit MPR pressure sensor-import-fps:ADAFRUIT_2.5MM,
,U$1,Adafruit MPR pressure sensor-import-fps:ADAFRUIT_3.5MM,
,U$27,Adafruit MPR pressure sensor-import-fps:PCBFEAT-REV-040,
0.1uF,C1,Adafruit MPR pressure sensor-import-fps:0603-NO,C14663
1000pF,C4,Adafruit MPR pressure sensor-import-fps:0603-NO,
10K,R1,Adafruit MPR pressure sensor-import-fps:0603-NO,C98220
10K,R3,Adafruit MPR pressure sensor-import-fps:RESPACK_4X0603,C98220
10uF,"C2,C3",Adafruit MPR pressure sensor-import-fps:0805-NO,
1N4148,D1,Adafruit MPR pressure sensor-import-fps:SOD-323,
2N7002D,Q2,Adafruit MPR pressure sensor-import-fps:SOT363,
MIC5225-3.3,U2,Adafruit MPR pressure sensor-import-fps:SOT23-5,
MPR_SERIES_I2C_PRESSURE,U$18,Adafruit MPR pressure sensor-import-fps:MPR_SERIES_I2C_PRESSURE,
