Designator,Comment,Footprint,OOMP ID,Reason
C2,10uF,Adafruit MPR pressure sensor-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,10uF,Adafruit MPR pressure sensor-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C4,1000pF,Adafruit MPR pressure sensor-import-fps:0603-NO,,No verified LCSC part number
D1,1N4148,Adafruit MPR pressure sensor-import-fps:SOD-323,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
Q2,2N7002D,Adafruit MPR pressure sensor-import-fps:SOT363,,No verified LCSC part number
U2,MIC5225-3.3,Adafruit MPR pressure sensor-import-fps:SOT23-5,,No verified LCSC part number
U$1,,Adafruit MPR pressure sensor-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$8,,Adafruit MPR pressure sensor-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$18,MPR_SERIES_I2C_PRESSURE,Adafruit MPR pressure sensor-import-fps:MPR_SERIES_I2C_PRESSURE,,No verified LCSC part number
U$27,,Adafruit MPR pressure sensor-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
