Designator,Mid X,Mid Y,Rotation,Layer
BT1,55.0330,44.6860,90.00,Top
C1,37.3408,42.6348,0.00,Top
C2,31.7368,43.6000,0.00,Top
C3,31.8460,21.4386,0.00,Top
C4,23.0000,17.7140,90.00,Top
C5,13.1675,14.3730,0.00,Top
C6,13.6754,25.5680,0.00,Top
C7,21.6440,11.1350,-90.00,Top
C8,18.3420,11.1350,-90.00,Top
C9,34.1630,42.2910,0.00,Top
C10,31.7500,42.1640,0.00,Top
D1,10.0450,4.0000,180.00,Top
D2,14.5440,4.0000,0.00,Top
D3,19.3417,4.0000,180.00,Top
D4,24.1300,3.8100,180.00,Top
D5,45.4226,46.6312,180.00,Top
D6,52.2432,9.3056,90.00,Top
D7,13.1675,16.8440,180.00,Top
D8,13.1675,23.2230,180.00,Top
FB1,29.6000,22.9702,0.00,Top
FD1,62.9732,7.9018,90.00,Top
FD2,62.9732,7.9018,-90.00,Bottom
FD3,5.0480,48.5080,0.00,Top
FD4,5.0480,48.5080,180.00,Bottom
FRAME1,1.7780,-16.2560,0.00,Top
J1,29.0000,14.4058,90.00,Top
J2,52.5000,6.1790,0.00,Top
J3,32.2500,1.5000,0.00,Top
J4,7.0000,35.5500,-90.00,Top
J5,5.3340,42.4180,-90.00,Top
J6,8.3720,51.2160,0.00,Top
JP1,9.7480,7.6815,-90.00,Top
JP2,14.7630,7.6815,-90.00,Top
JP3,19.1460,7.6815,-90.00,Top
JP4,23.7180,7.6815,-90.00,Top
JP5,14.9746,41.0204,180.00,Top
JP6,11.0000,41.0920,180.00,Top
R1,39.9394,43.0662,90.00,Top
R2,33.1296,22.9702,0.00,Top
R3,19.9746,30.3530,-90.00,Top
R4,20.0000,34.0000,180.00,Top
R5,19.9746,36.7030,-90.00,Top
R6,48.9983,36.7030,-90.00,Top
R7,48.9983,31.4960,-90.00,Top
R8,9.9662,38.6354,90.00,Top
R9,9.8890,5.4600,180.00,Top
R10,14.7000,5.4600,0.00,Top
R11,19.1856,5.4600,180.00,Top
R12,24.1300,5.4610,180.00,Top
R13,12.0030,38.4576,90.00,Top
R14,47.6950,10.0000,-90.00,Top
R15,49.2336,10.0000,-90.00,Top
R16,49.6186,46.5680,180.00,Top
R17,53.4090,13.0160,90.00,Top
R18,51.8570,13.0160,90.00,Top
R19,13.2944,27.0670,0.00,Top
R20,13.1675,19.2810,0.00,Top
R21,21.2500,15.2570,0.00,Top
R22,17.8660,15.2570,180.00,Top
R23,13.1675,12.8500,0.00,Top
R24,13.1675,20.7840,0.00,Top
SHIELD0,47.4980,2.9210,0.00,Bottom
TP1,13.9700,46.9900,-90.00,Bottom
TP2,16.5100,46.9900,-90.00,Bottom
TP3,17.7800,44.4500,-90.00,Bottom
TP4,15.2400,44.4500,-90.00,Bottom
TP5,6.3500,46.9900,180.00,Bottom
TP6,19.0500,10.1600,-90.00,Bottom
TP7,16.5100,10.1600,-90.00,Bottom
U1,34.9250,33.0200,0.00,Top
U2,19.5220,19.9350,180.00,Top
U3,21.2916,13.3662,180.00,Top
U4,18.4150,13.3662,180.00,Top
U$1,9.6520,35.5600,0.00,Top
U$2,10.1600,32.8930,0.00,Top
U$3,14.6050,2.5400,0.00,Top
U$4,10.1600,2.5400,0.00,Top
U$5,24.1300,2.2860,0.00,Top
U$6,39.8780,4.4450,-90.00,Bottom
U$7,9.5250,30.3530,0.00,Top
U$8,9.5250,27.9400,0.00,Top
U$9,34.2900,34.2900,180.00,Bottom
U$10,42.2910,4.8260,-90.00,Bottom
U$11,9.2710,25.4000,0.00,Top
U$12,9.1440,22.8600,0.00,Top
U$13,9.0170,20.3200,0.00,Top
U$14,60.3250,23.8760,90.00,Top
U$15,9.0170,17.7800,0.00,Top
U$16,63.2460,23.7490,90.00,Top
U$17,30.7340,1.5240,90.00,Top
U$18,32.2580,4.1910,90.00,Top
U$19,32.2580,4.1910,-90.00,Bottom
U$20,14.9860,42.5450,0.00,Top
U$21,29.2100,11.4300,0.00,Top
U$22,11.0490,42.6720,0.00,Top
U$23,19.3040,2.5400,0.00,Top
U$24,46.4820,1.5240,90.00,Top
U$25,33.9090,18.1610,0.00,Top
U$26,43.0530,16.5100,0.00,Top
U$27,35.1790,8.7630,180.00,Bottom
U$28,33.6550,18.1610,180.00,Bottom
U$29,42.7990,16.5100,180.00,Bottom
U$31,61.2140,42.0370,90.00,Top
U$32,9.6520,35.5600,180.00,Bottom
U$33,10.1600,32.8930,180.00,Bottom
U$34,9.5250,30.3530,180.00,Bottom
U$35,9.3980,27.9400,180.00,Bottom
U$36,33.9090,26.1620,180.00,Bottom
U$37,9.2710,25.4000,180.00,Bottom
U$38,9.1440,22.8600,180.00,Bottom
U$39,9.0170,20.3200,180.00,Bottom
U$40,9.0170,17.7800,180.00,Bottom
U$41,29.0830,10.2870,0.00,Top
U$42,42.2910,4.8260,90.00,Top
U$43,39.8780,4.4450,90.00,Top
U$44,50.9270,2.9210,180.00,Bottom
U$45,35.4330,8.7630,0.00,Top
