Designator,Mid X,Mid Y,Rotation,Layer
C1,9.3000,12.2900,-90.00,Bottom
C2,8.0000,12.2900,-90.00,Bottom
C3,8.0000,9.7900,90.00,Bottom
C4,13.0000,14.7900,90.00,Bottom
C5,9.3000,9.7900,90.00,Bottom
C6,15.1000,11.9900,0.00,Top
C7,15.1000,15.8900,0.00,Top
C8,19.0000,14.9900,-90.00,Top
C9,19.0000,12.9900,90.00,Top
C10,11.8000,7.1900,0.00,Bottom
C11,17.7800,11.4200,180.00,Top
C12,13.0000,9.7900,-90.00,Bottom
C13,11.8000,9.7900,-90.00,Bottom
C14,11.8000,5.9900,0.00,Bottom
C15,9.2000,7.1900,180.00,Bottom
C16,6.7000,9.7900,-90.00,Bottom
C17,6.7000,12.2900,90.00,Bottom
C18,5.4000,12.2900,90.00,Bottom
C19,5.4000,9.7900,-90.00,Bottom
C20,10.6000,12.2900,90.00,Bottom
C21,8.0000,14.7900,90.00,Bottom
C22,11.8000,12.2900,90.00,Bottom
C23,11.8000,14.7900,90.00,Bottom
C24,13.0000,12.2900,-90.00,Bottom
C25,15.2500,12.3000,90.00,Bottom
C26,14.3000,12.2900,-90.00,Bottom
C27,16.2000,12.3000,90.00,Bottom
C28,1.0000,19.9900,90.00,Top
C29,21.3500,6.3000,90.00,Bottom
D1,20.0000,20.9900,180.00,Top
D2,10.6000,14.7900,-90.00,Bottom
D3,6.7000,14.7900,-90.00,Bottom
D4,9.3000,14.7900,90.00,Bottom
D5,8.0000,20.9900,0.00,Top
FB1,17.7800,10.1500,180.00,Top
FB2,9.2000,5.9900,0.00,Bottom
FD1,21.3000,5.8900,0.00,Top
FD2,2.3000,21.2900,0.00,Top
FD3,1.0000,4.9900,180.00,Bottom
FD4,21.0000,20.9900,180.00,Bottom
FRAME1,8.8500,-21.5900,0.00,Top
J1,11.0000,0.0000,0.00,Top
L2,16.2500,7.3500,90.00,Top
MEAS0,20.6000,12.4440,90.00,Bottom
Q1,2.5400,13.9600,180.00,Bottom
Q2,2.5400,10.1500,180.00,Bottom
R1,21.0000,9.9900,-90.00,Top
R2,2.5400,11.4200,0.00,Bottom
R4,13.6500,13.9900,-90.00,Top
R5,1.0000,17.9900,-90.00,Top
R6,10.6000,9.7900,90.00,Bottom
R7,11.0000,20.9900,180.00,Top
TP1,12.4000,16.6000,-90.00,Bottom
TP2,1.5500,10.6400,180.00,Bottom
TP3,11.0000,8.2500,90.00,Bottom
TP4,5.5600,15.4400,180.00,Bottom
TP5,8.9000,16.6900,180.00,Bottom
TP6,14.0000,14.5400,180.00,Bottom
TP7,16.8000,13.8900,180.00,Bottom
TP8,2.0000,16.5900,180.00,Bottom
TP9,3.7360,19.4870,180.00,Bottom
TP10,7.3000,10.9900,-90.00,Bottom
TP11,7.1370,20.1220,-90.00,Bottom
TP12,1.4400,21.2800,180.00,Bottom
TP13,10.7560,21.1350,180.00,Bottom
U1,8.0000,10.9900,90.00,Top
U3,4.0000,18.9900,90.00,Top
U4,17.5100,7.6200,0.00,Bottom
U$1,19.5580,15.8750,180.00,Bottom
U$3,13.8580,17.5160,0.00,Top
U$4,3.4000,3.3500,0.00,Top
U$6,18.8000,3.8500,0.00,Top
U$7,10.7950,17.5260,0.00,Top
U$8,20.6500,13.2500,90.00,Bottom
U$9,5.7000,19.8000,0.00,Top
U$10,17.8000,19.8000,0.00,Top
U$11,16.3830,17.2720,180.00,Bottom
U$16,20.7010,17.5260,0.00,Top
U$17,15.4940,14.2240,180.00,Bottom
Y1,17.6000,13.9900,-90.00,Top
Y2,15.1000,13.9900,90.00,Top
