Designator,Mid X,Mid Y,Rotation,Layer
C1,27.8940,9.1660,180.00,Top
C2,27.7560,16.2230,0.00,Top
C3,17.4470,41.0430,180.00,Top
DISP1,17.1450,34.2900,180.00,Bottom
IC1,9.0170,11.8110,-90.00,Top
JP1,17.7800,2.5400,0.00,Top
PLABEL0,25.3600,5.7670,90.00,Top
PLABEL1,30.4400,5.2590,90.00,Top
PLABEL2,12.7200,6.5290,90.00,Top
PLABEL3,7.5130,6.4020,90.00,Top
PLABEL4,15.1330,6.7830,90.00,Top
PLABEL5,17.8000,6.0210,90.00,Top
PLABEL6,22.7530,5.6400,90.00,Top
PLABEL7,20.2130,6.0210,90.00,Top
PLABEL8,4.9730,8.5610,90.00,Top
PLABEL9,12.6710,28.7620,0.00,Top
PLABEL10,10.1800,5.2590,90.00,Top
PLABEL11,27.9000,5.5130,90.00,Top
PLABEL12,17.7800,56.3880,180.00,Bottom
PLABEL13,12.5250,0.7660,180.00,Bottom
PLABEL14,7.6510,0.7450,180.00,Bottom
PLABEL15,15.2470,4.3220,180.00,Bottom
PLABEL16,17.7310,0.7450,180.00,Bottom
PLABEL17,22.9060,0.7660,180.00,Bottom
PLABEL18,20.1910,4.3010,180.00,Bottom
PLABEL19,5.0540,4.3220,180.00,Bottom
PLABEL20,10.0790,4.3010,180.00,Bottom
PLABEL21,30.4390,4.3220,180.00,Bottom
PLABEL22,25.4260,4.3010,180.00,Bottom
PLABEL23,27.8990,0.7660,180.00,Bottom
Q1,5.9690,18.2880,0.00,Top
R1,6.5500,21.3520,0.00,Top
R2,10.0330,8.3820,0.00,Top
R5,6.1780,15.1030,0.00,Top
R7,30.7340,13.8430,-90.00,Top
R8,12.4460,11.3030,-90.00,Top
U2,27.7320,12.8840,0.00,Top
U3,20.3210,13.9860,90.00,Top
U$20,0.1290,34.1780,0.00,Top
U$24,27.1780,32.2580,0.00,Top
U$28,23.1140,20.7010,0.00,Top
X1,17.6530,50.2920,180.00,Top
X2,30.9880,29.0830,90.00,Top
