Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:1X11_ROUND_76,C2894934
,U$20,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:ADAFRUIT_TEXT_30MM,
,U$28,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:EYESPI_MINI_LOGO,
,U$24,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL0,
,PLABEL1,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL1,
,PLABEL10,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL10,
,PLABEL11,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL11,
,PLABEL12,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL12,
,PLABEL13,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL13,
,PLABEL14,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL14,
,PLABEL15,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL15,
,PLABEL16,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL16,
,PLABEL17,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL17,
,PLABEL18,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL18,
,PLABEL19,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL19,
,PLABEL2,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL2,
,PLABEL20,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL20,
,PLABEL21,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL21,
,PLABEL22,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL22,
,PLABEL23,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL23,
,PLABEL3,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL3,
,PLABEL4,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL4,
,PLABEL5,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL5,
,PLABEL6,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL6,
,PLABEL7,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL7,
,PLABEL8,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL8,
,PLABEL9,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:PLABEL9,
10,R1,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:0805-NO,C17415
10K,"R2,R5,R7,R8",Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:0805-NO,C17414
10uF,"C1,C2,C3",Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:0805-NO,
74HC4050D,U3,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:SOIC16,
AP2127K-3.3,U2,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:SOT23-5,
BSS138,Q1,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:SOT23-R,C52895
DISP_LCD_GENERIC_SPI_2.0IN_240X320,DISP1,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:TFT_2.0IN_240X320_12P,
EYE_SPI_DISPLAY_FLIP,X2,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:EYE_SPI_DISPLAY_BOTCONTACT,
MICROSD,X1,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:MICROSD,
RESET_SUPERVISORAPX80X_SA,IC1,Adafruit EYESPI 2.0 Inch 240x320 IPS TFT-import-fps:SOT23-WIDE,
