Comment,Designator,Footprint,LCSC Part #
,"+0,-0",mintyboostv2-import-fps:1X01,C7501259
,X1,mintyboostv2-import-fps:PN87520,
0.1uF,C1,mintyboostv2-import-fps:C025-025X050,
1N5817,D1,mintyboostv2-import-fps:DO41-7,
220uF,"C3,C4","mintyboostv2-import-fps:E2,5-5",
3.3k,R5,mintyboostv2-import-fps:0204_5,
49.9K,"R1,R3",mintyboostv2-import-fps:0204_5,
75K,"R2,R4",mintyboostv2-import-fps:0204_5,
L,L1,mintyboostv2-import-fps:6000,
LT1302,IC1,mintyboostv2-import-fps:DIL08,
