Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit Feather RP2040 Adalogger-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit Feather RP2040 Adalogger-import-fps:1X16_ROUND,C7501270
,U$43,Adafruit Feather RP2040 Adalogger-import-fps:ADAFRUIT_2.5MM,
,U$47,Adafruit Feather RP2040 Adalogger-import-fps:ADAFRUIT_5MM,
,U$28,Adafruit Feather RP2040 Adalogger-import-fps:ADALOGGER_LOGO,
,U$46,Adafruit Feather RP2040 Adalogger-import-fps:FEATHERLOGO_MED,
,U$13,Adafruit Feather RP2040 Adalogger-import-fps:PCBFEAT-REV-040,
,PLABEL100,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL100,
,PLABEL101,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL101,
,PLABEL102,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL102,
,PLABEL103,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL103,
,PLABEL104,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL104,
,PLABEL105,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL105,
,PLABEL106,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL106,
,PLABEL107,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL107,
,PLABEL108,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL108,
,PLABEL109,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL109,
,PLABEL110,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL110,
,PLABEL111,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL111,
,PLABEL112,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL112,
,PLABEL113,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL113,
,PLABEL114,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL114,
,PLABEL115,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL115,
,PLABEL116,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL116,
,PLABEL117,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL117,
,PLABEL118,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL118,
,PLABEL119,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL119,
,PLABEL120,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL120,
,PLABEL121,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL121,
,PLABEL122,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL122,
,PLABEL123,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL123,
,PLABEL124,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL124,
,PLABEL62,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL62,
,PLABEL63,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL63,
,PLABEL64,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL64,
,PLABEL65,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL65,
,PLABEL66,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL66,
,PLABEL67,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL67,
,PLABEL68,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL68,
,PLABEL69,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL69,
,PLABEL70,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL70,
,PLABEL71,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL71,
,PLABEL72,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL72,
,PLABEL73,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL73,
,PLABEL74,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL74,
,PLABEL75,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL75,
,PLABEL76,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL76,
,PLABEL77,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL77,
,PLABEL78,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL78,
,PLABEL79,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL79,
,PLABEL80,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL80,
,PLABEL81,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL81,
,PLABEL82,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL82,
,PLABEL83,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL83,
,PLABEL84,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL84,
,PLABEL85,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL85,
,PLABEL86,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL86,
,PLABEL87,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL87,
,PLABEL88,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL88,
,PLABEL89,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL89,
,PLABEL90,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL90,
,PLABEL91,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL91,
,PLABEL92,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL92,
,PLABEL93,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL93,
,PLABEL94,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL94,
,PLABEL95,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL95,
,PLABEL96,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL96,
,PLABEL97,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL97,
,PLABEL98,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL98,
,PLABEL99,Adafruit Feather RP2040 Adalogger-import-fps:PLABEL99,
,TP3,Adafruit Feather RP2040 Adalogger-import-fps:TESTPOINT_ROUND_1.5MM_NO,
0.1uF,"C6,C7,C9,C12,C13,C14,C18",Adafruit Feather RP2040 Adalogger-import-fps:_0402NO,C60474
10K,"R1,R2,R3,R4,R5,R7",Adafruit Feather RP2040 Adalogger-import-fps:_0402NO,C2906861
10uF/16V,"C1,C4,C5,C20",Adafruit Feather RP2040 Adalogger-import-fps:0805-NO,
12MHz/12pF,Y1,Adafruit Feather RP2040 Adalogger-import-fps:CRYSTAL_2.5X2,
1K,"R6,R11",Adafruit Feather RP2040 Adalogger-import-fps:_0402NO,C2906864
1N5819,D3,Adafruit Feather RP2040 Adalogger-import-fps:SOD-323_MINI,
1uF/25V,"C8,C10,C11,C15,C17",Adafruit Feather RP2040 Adalogger-import-fps:_0402NO,C2887021
22 ohm,"R9,R10",Adafruit Feather RP2040 Adalogger-import-fps:_0402NO,C114765
22pF,"C2,C3",Adafruit Feather RP2040 Adalogger-import-fps:_0402NO,C106203
47K,"R15,R16",Adafruit Feather RP2040 Adalogger-import-fps:_0402NO,C25792
47K,R14,Adafruit Feather RP2040 Adalogger-import-fps:RESPACK_4X0603,C2907042
5.1K,"R8,R12,R13",Adafruit Feather RP2040 Adalogger-import-fps:_0402NO,C25905
8MB QSPI,U1,Adafruit Feather RP2040 Adalogger-import-fps:USON8_4X4,
DMG3415UFY,Q3,Adafruit Feather RP2040 Adalogger-import-fps:DFN2015-3,
FIDUCIAL_1MM,"U$34,U$35",Adafruit Feather RP2040 Adalogger-import-fps:FIDUCIAL_1MM,
JSTPH,X1,Adafruit Feather RP2040 Adalogger-import-fps:JSTPH2_BATT,
MCP73831T-2ACI/OT,U3,Adafruit Feather RP2040 Adalogger-import-fps:SOT23-5,
MicroSD,X2,Adafruit Feather RP2040 Adalogger-import-fps:MICROSD,
ORANGE,CHG0,Adafruit Feather RP2040 Adalogger-import-fps:CHIPLED_0603_NOOUTLINE,
PMEG2020AEA,D4,Adafruit Feather RP2040 Adalogger-import-fps:SOD-323F,
RED,L0,Adafruit Feather RP2040 Adalogger-import-fps:CHIPLED_0603_NOOUTLINE,
RKB2,"SW1,SW2",Adafruit Feather RP2040 Adalogger-import-fps:BTN_RKB2_4.6X2.8,
RP2040_QFN56,IC1,Adafruit Feather RP2040 Adalogger-import-fps:QFN56_7MM_REDUCEDEPAD,
RT9080-3.3,U2,Adafruit Feather RP2040 Adalogger-import-fps:SOT23-5,
STEMMA_I2C_QTRA,CONN1,Adafruit Feather RP2040 Adalogger-import-fps:JST_SH4_RA,
"TPB1,27","D+1,D-1","Adafruit Feather RP2040 Adalogger-import-fps:B1,27",
USB Type C,X6,Adafruit Feather RP2040 Adalogger-import-fps:USB_C_CUSB31-CFM2AX-01-X,
WS2812B_SK6805_1515,LED1,Adafruit Feather RP2040 Adalogger-import-fps:SK6805_1515,
