Designator,Mid X,Mid Y,Rotation,Layer
C1,20.0660,9.7790,0.00,Bottom
C2,12.2310,15.1130,180.00,Bottom
C10,12.1920,16.7640,180.00,Bottom
CONN1,9.5250,9.0170,180.00,Bottom
DISP1,37.9730,15.2400,90.00,Top
IC5,19.4310,18.4150,0.00,Bottom
Q1,19.6850,14.6050,0.00,Bottom
R1,7.7470,21.4630,0.00,Bottom
R2,21.8440,18.5420,-90.00,Bottom
R3,7.7470,19.9390,0.00,Bottom
R5,22.9870,13.3350,0.00,Bottom
R7,15.7480,18.4150,-90.00,Bottom
R8,14.0970,19.6850,-90.00,Bottom
RASPI1,0.0000,0.0000,0.00,Top
SW1,3.5560,19.6850,90.00,Top
SW2,3.5560,10.7950,90.00,Top
U$4,13.4620,18.4150,180.00,Bottom
U$6,23.8760,20.8280,180.00,Bottom
U$15,21.5900,10.1600,180.00,Bottom
