Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C10,10uF,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
DISP1,DISP_LCD_GENERIC_SPI_1.14IN_13P,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:TFT_1.14IN_240X135_WRAPAROUND,,No verified LCSC part number
IC5,APX803,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:SOT23,,No verified LCSC part number
Q1,MMBT2222,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:SOT23-WIDE,,No verified LCSC part number
RASPI1,RASPBERRYPI_2X12_THMSMT,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:RASPBERRYPI_2X12_THMSMT,,No verified LCSC part number
SW1,,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:EVQ-Q2_SMALLER,,No verified LCSC part number
SW2,,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:EVQ-Q2_SMALLER,,No verified LCSC part number
U$4,MICROSD,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$6,,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$15,,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:STEMMAQT,,No verified LCSC part number
