Comment,Designator,Footprint,LCSC Part #
,"SW1,SW2",Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:EVQ-Q2_SMALLER,
,U$6,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:PCBFEAT-REV-040,
,U$15,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:STEMMAQT,
10K,"R1,R2,R3,R8",Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:0603-NO,C98220
10uF,"C1,C10",Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:0805-NO,
1K,R7,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:0603-NO,C2907002
1uF,C2,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:0603-NO,C5673
22,R5,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:0603-NO,C23345
APX803,IC5,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:SOT23,
DISP_LCD_GENERIC_SPI_1.14IN_13P,DISP1,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:TFT_1.14IN_240X135_WRAPAROUND,
MICROSD,U$4,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:ADAFRUIT_3.5MM,
MMBT2222,Q1,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:SOT23-WIDE,
RASPBERRYPI_2X12_THMSMT,RASPI1,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:RASPBERRYPI_2X12_THMSMT,
STEMMA_I2C_QT,CONN1,Adafruit Mini PiTFT - 135x240 Color TFT-import-fps:JST_SH4,C160404
