Designator,Comment,Footprint,OOMP ID,Reason
C4,10uF,Adafruit BMP390-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit BMP390-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,GREEN,Adafruit BMP390-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
D2,1N4148,Adafruit BMP390-import-fps:SOD-323,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
IC1,BMP388,Adafruit BMP390-import-fps:BMP388,electronic_sensor_pressure_temperature_lga_10_bosch_bmp388,No verified LCSC part number
Q2,BSS138,Adafruit BMP390-import-fps:SOT363,electronic_transistor_sot_363_6_mosfet_n_channel_dual,No verified LCSC part number
U1,AP2112K-3.3,Adafruit BMP390-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
U$2,,Adafruit BMP390-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$46,,Adafruit BMP390-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$47,,Adafruit BMP390-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$48,,Adafruit BMP390-import-fps:STEMMAQT,,No verified LCSC part number
U$49,,Adafruit BMP390-import-fps:STEMMAQT,,No verified LCSC part number
