Designator,Mid X,Mid Y,Rotation,Layer
C1,15.1765,6.7310,-90.00,Top
C3,7.8105,10.0330,90.00,Top
C4,7.8105,6.4135,-90.00,Top
CONN3,22.2250,8.8900,90.00,Top
CONN4,3.2385,8.8900,-90.00,Top
D1,3.8100,12.5095,90.00,Top
IC2,11.6840,6.8580,-90.00,Top
JP1,12.7000,2.5400,0.00,Top
JP2,17.7800,15.2400,0.00,Top
JP3,7.6200,15.2400,0.00,Top
PLABEL0,6.3500,0.8890,0.00,Top
PLABEL1,8.8900,4.1910,0.00,Top
PLABEL2,11.4300,0.8890,0.00,Top
PLABEL3,13.9700,4.1910,0.00,Top
PLABEL4,19.1770,4.1910,0.00,Top
PLABEL5,16.6370,0.8890,0.00,Top
PLABEL6,12.5095,9.3345,0.00,Top
PLABEL7,0.2540,12.3825,0.00,Top
PLABEL8,12.7000,16.3195,0.00,Top
PLABEL9,6.3500,16.8910,0.00,Top
PLABEL10,19.1770,16.8910,0.00,Top
PLABEL11,12.7000,11.8110,180.00,Bottom
PLABEL12,13.0810,8.9535,180.00,Bottom
PLABEL13,12.6365,0.9525,180.00,Bottom
PLABEL14,19.8120,4.2545,180.00,Bottom
PLABEL15,10.6680,5.3975,180.00,Bottom
R1,17.8435,9.2710,90.00,Top
R2,5.8420,12.4460,-90.00,Top
U$2,17.2085,13.3350,0.00,Top
U$4,8.0645,13.3985,0.00,Top
U$5,10.8585,16.1925,180.00,Bottom
U$7,14.4145,16.1290,180.00,Bottom
U$8,21.4630,12.4460,180.00,Bottom
U$31,22.6060,4.4450,90.00,Bottom
U$32,3.0480,13.3350,-90.00,Bottom
X1,12.7000,13.9700,180.00,Top
