Designator,Mid X,Mid Y,Rotation,Layer
B1,6.4770,8.1280,0.00,Top
BAT0,0.0000,12.1920,180.00,Bottom
C1,-3.8100,4.4450,90.00,Top
C8,2.7940,-10.2870,-90.00,Top
CN1,0.0000,12.0650,180.00,Top
CN3,-6.3500,-2.5400,90.00,Top
CN4,6.3500,-2.5400,90.00,Top
D1,-2.1590,4.5720,-90.00,Top
D2,3.8100,4.1402,90.00,Top
D3,2.2098,0.7620,-90.00,Top
IC2,-1.0414,1.0160,-90.00,Top
IC3,-0.7620,-4.8260,180.00,Top
JP1,6.3500,3.8100,0.00,Top
JP2,-6.3500,3.8100,0.00,Top
PWR0,-6.4770,8.1280,0.00,Top
Q1,-0.8890,-10.7950,0.00,Top
R1,0.7620,4.9530,-90.00,Top
R2,-0.6350,4.9530,-90.00,Top
R3,2.1590,4.9530,-90.00,Top
R4,2.7940,-6.7310,-90.00,Top
R5,2.7940,-3.3020,-90.00,Top
U$1,0.0000,14.7320,0.00,Top
U$5,6.9850,4.6990,180.00,Bottom
U$6,-0.3175,-10.7950,0.00,Top
