Ref,Val,Package,PosX,PosY,Rot,Side
"LED1","RGBLED_CA","RGBLED3W4PIN",12.065000,9.906000,-0.000000,bottom
"U$5","PIXIE-LOGO","PIXIE-LOGO",18.649950,3.467100,175.000000,bottom
"!MCLR0","TEST-POINT3X4","PAD.03X.04",19.558000,4.826000,0.000000,top
"C1","22uF,6.3V","_0805MP",13.493750,8.382000,90.000000,top
"C2","22uF,6.3V","_0805MP",12.319000,4.445000,0.000000,top
"IC1","PIC12(L)F157X","MSOP-8",15.875000,7.080250,0.000000,top
"IN0","","1X03-0.1PWR+SIG",12.065000,2.286000,180.000000,top
"OUT0","","1X03-0.1PWR+SIG",12.065000,17.526000,180.000000,top
"PGC0","TEST-POINT3X4","PAD.03X.04",19.558000,9.906000,0.000000,top
"PGD0","TEST-POINT3X4","PAD.03X.04",19.558000,7.366000,0.000000,top
"Q1","IRLML2060TRPBF","SOT23-3",9.525000,8.255000,180.000000,top
"Q2","MMBT2222A","SOT23-3",5.397500,6.096000,180.000000,top
"Q3","IRLML2060TRPBF","SOT23-3",9.525000,13.716000,180.000000,top
"Q4","MMBT2222A","SOT23-3",5.397500,11.811000,180.000000,top
"Q5","IRLML2060TRPBF","SOT23-3",18.415000,14.351000,180.000000,top
"Q6","MMBT2222A","SOT23-3",14.287500,12.319000,180.000000,top
"R1","1.74 0.25W","1206",5.588000,8.763000,0.000000,top
"R2","47k","0603-RES",8.890000,5.143500,180.000000,top
"R3","1.74 0.25W","1206",5.588000,14.478000,0.000000,top
"R4","47k","0603-RES",8.890000,10.858500,180.000000,top
"R5","1.74 0.25W","1206",14.478000,14.986000,0.000000,top
"R6","47k","0603-RES",17.780000,11.366500,180.000000,top
"R7","100","0603-RES",11.842750,6.762750,-90.000000,top
"R8","33","0603-RES",19.685000,6.096000,180.000000,top
"R9","100","_0603MP",11.938000,10.795000,-90.000000,top
"U$1","ALIGN_CROSS","ALIGN_CROSS",2.222500,19.748500,0.000000,top
"U$2","ALIGN_CROSS","ALIGN_CROSS",21.907500,19.748500,0.000000,top
"U$3","ALIGN_CROSS","ALIGN_CROSS",2.222500,0.063500,0.000000,top
"U$4","ALIGN_CROSS","ALIGN_CROSS",21.907500,0.063500,0.000000,top
"U$6","FIDUCIAL""","FIDUCIAL_1MM",15.468600,7.086600,0.000000,top
"U$7","FIDUCIAL""","FIDUCIAL_1MM",20.828000,11.836400,0.000000,top
"U$8","","PCBFEAT-REV-040",6.731000,3.683000,0.000000,top
"UNK_HOLE_0","","dummyfp0",1.905000,9.906000,0.000000,top
"UNK_HOLE_1","","dummyfp1",22.225000,9.906000,0.000000,top
