Designator,Comment,Footprint,OOMP ID,Reason
C5,10uF/16V,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C15,10uF/16V,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C20,10uF/16V,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C21,10uF/16V,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,MBR0540,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:SOD-123,,No verified LCSC part number
D2,MBR0540,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:SOD-123,,No verified LCSC part number
D3,MBR0540,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:SOD-123,,No verified LCSC part number
EINK1,EINK_24PIN_270IN_V2,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:EINK_270IN_V2,,No verified LCSC part number
L1,10uH,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:INDUCTOR_4X4MM_NR401,,No verified LCSC part number
PLABEL0,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL13,,No verified LCSC part number
PLABEL14,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL14,,No verified LCSC part number
PLABEL15,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL15,,No verified LCSC part number
PLABEL16,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL16,,No verified LCSC part number
PLABEL17,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL17,,No verified LCSC part number
PLABEL18,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL18,,No verified LCSC part number
PLABEL19,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL19,,No verified LCSC part number
PLABEL20,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL20,,No verified LCSC part number
PLABEL21,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL21,,No verified LCSC part number
PLABEL22,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL22,,No verified LCSC part number
PLABEL23,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL23,,No verified LCSC part number
PLABEL24,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL24,,No verified LCSC part number
PLABEL25,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL25,,No verified LCSC part number
PLABEL26,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL26,,No verified LCSC part number
PLABEL27,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL27,,No verified LCSC part number
PLABEL28,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PLABEL28,,No verified LCSC part number
Q5,IRLML0100,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:SOT23-WIDE,,No verified LCSC part number
R4,0.47ohm,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:0603-NO,,No verified LCSC part number
R7,DNP,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:0603-NO,,No verified LCSC part number
U1,74LVC245,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:TSSOP20,,No verified LCSC part number
U2,AP2112K-3.3,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
U4,23K256-I/SN,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:SOIC8_150MIL,,No verified LCSC part number
U$1,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:EYESPI_MINI_LOGO,,No verified LCSC part number
U$9,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$39,,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:ADAFRUIT_TEXT_30MM,,No verified LCSC part number
X1,MicroSD,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:MICROSD,,No verified LCSC part number
X2,EYE_SPI_DISPLAY_FLIP,Adafruit 2.7in Tri-Color eInk Display with EYESPI-import-fps:EYE_SPI_DISPLAY_BOTCONTACT,,No verified LCSC part number
