Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit LIS2MDL-import-fps:1X07_ROUND_70,C7501585
,U$11,Adafruit LIS2MDL-import-fps:ADAFRUIT_3.5MM,
,U$25,Adafruit LIS2MDL-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",Adafruit LIS2MDL-import-fps:STEMMAQT,
0.1uF,"C1,C4",Adafruit LIS2MDL-import-fps:0603-NO,C14663
10K,"R1,R2,R4",Adafruit LIS2MDL-import-fps:0603-NO,C98220
10K,R3,Adafruit LIS2MDL-import-fps:RESPACK_4X0603,C98220
10uF,"C2,C3",Adafruit LIS2MDL-import-fps:0805-NO,
1N4148,D2,Adafruit LIS2MDL-import-fps:SOD-323,
1uF,C5,Adafruit LIS2MDL-import-fps:0603-NO,C5673
AP2112K-3.3,U2,Adafruit LIS2MDL-import-fps:SOT23-5,
BSS138,Q2,Adafruit LIS2MDL-import-fps:SOT363,
GREEN,D1,Adafruit LIS2MDL-import-fps:CHIPLED_0603_NOOUTLINE,
LIS2MDL,IC1,Adafruit LIS2MDL-import-fps:LGA12_2X2MM,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit LIS2MDL-import-fps:JST_SH4,C160404
