Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit SHT31-D STEMMA QT Breakout-import-fps:1X07_ROUND_70,C7501585
,U$28,Adafruit SHT31-D STEMMA QT Breakout-import-fps:ADAFRUIT_3.5MM,
,U$29,Adafruit SHT31-D STEMMA QT Breakout-import-fps:PCBFEAT-REV-040,
,U2,Adafruit SHT31-D STEMMA QT Breakout-import-fps:SHT3X,
,"U$30,U$31",Adafruit SHT31-D STEMMA QT Breakout-import-fps:STEMMAQT,
0.1uF,C6,Adafruit SHT31-D STEMMA QT Breakout-import-fps:0603-NO,C14663
10K,R1,Adafruit SHT31-D STEMMA QT Breakout-import-fps:0603-NO,C98220
10K,R5,Adafruit SHT31-D STEMMA QT Breakout-import-fps:RESPACK_4X0603,C98220
10uF,C5,Adafruit SHT31-D STEMMA QT Breakout-import-fps:0805-NO,
GREEN,D1,Adafruit SHT31-D STEMMA QT Breakout-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit SHT31-D STEMMA QT Breakout-import-fps:JST_SH4,C160404
