Comment,Designator,Footprint,LCSC Part #
,"JP1,JP3,JP5,JP6",Adafruit I2S Audio UDA1334 Bonnet-import-fps:1X02_ROUND,C492401
,JP4,Adafruit I2S Audio UDA1334 Bonnet-import-fps:1X23_ROUND_70MIL,C725915
,U$5,Adafruit I2S Audio UDA1334 Bonnet-import-fps:ADAFRUIT_5MM,
,U$11,Adafruit I2S Audio UDA1334 Bonnet-import-fps:PCBFEAT-REV-040,
 DMG2305,Q1,Adafruit I2S Audio UDA1334 Bonnet-import-fps:SOT23-WIDE,
0.01uF,"C7,C8",Adafruit I2S Audio UDA1334 Bonnet-import-fps:0603-NO,C5137477
0.1uF,"C1,C2,C3",Adafruit I2S Audio UDA1334 Bonnet-import-fps:0603-NO,C14663
100,"R4,R6",Adafruit I2S Audio UDA1334 Bonnet-import-fps:0603-NO,C22775
10K,"R1,R2",Adafruit I2S Audio UDA1334 Bonnet-import-fps:0603-NO,C98220
10uF,"C5,C11,C13,C14",Adafruit I2S Audio UDA1334 Bonnet-import-fps:0805-NO,
19269,X2,Adafruit I2S Audio UDA1334 Bonnet-import-fps:4UCONN_19269,
220k,"R3,R5",Adafruit I2S Audio UDA1334 Bonnet-import-fps:0603-NO,C2907013
47uF,"C4,C6",Adafruit I2S Audio UDA1334 Bonnet-import-fps:PANASONIC_C,
AP2112-3.3K,U2,Adafruit I2S Audio UDA1334 Bonnet-import-fps:SOT23-5,
AUDIO_DUAL_RCA,CONN2,Adafruit I2S Audio UDA1334 Bonnet-import-fps:RCA_DUAL_JACK,
Ferrite,"FB1,FB2",Adafruit I2S Audio UDA1334 Bonnet-import-fps:0805,
RASPBERRYPI_BPLUS_BONNET_THMSMT,RPI1,Adafruit I2S Audio UDA1334 Bonnet-import-fps:PI_BONNET_THMSMT,
UDA1334ATS,U1,Adafruit I2S Audio UDA1334 Bonnet-import-fps:SSOP16_4.4MM,
