Designator,Mid X,Mid Y,Rotation,Layer
C1,25.2730,4.9530,-90.00,Top
C2,24.7650,13.9700,0.00,Top
C3,29.0830,18.2880,0.00,Top
C4,19.3040,5.8420,90.00,Top
C5,23.7490,4.9530,-90.00,Top
C6,20.0660,14.8590,-90.00,Top
C7,13.0810,16.6370,90.00,Top
C8,15.6210,5.8420,90.00,Top
C11,2.4130,18.6690,0.00,Top
C13,3.3020,12.4460,180.00,Top
C14,24.7650,15.7480,0.00,Top
CONN2,45.4660,0.0000,0.00,Top
FB1,6.8580,14.0970,90.00,Top
FB2,7.7470,17.1450,180.00,Top
JP1,1.3970,8.1280,90.00,Top
JP3,6.4770,8.1280,90.00,Top
JP4,30.2260,21.2090,0.00,Top
JP5,61.9760,23.4950,0.00,Top
JP6,3.9370,8.1280,90.00,Top
Q1,29.0830,14.6050,180.00,Top
R1,30.3530,11.9380,90.00,Top
R2,29.0830,17.0180,180.00,Top
R3,15.6210,17.5260,0.00,Top
R4,15.4940,15.7480,180.00,Top
R5,22.0980,1.2700,180.00,Top
R6,18.9230,1.2700,180.00,Top
RPI1,0.0000,0.0000,0.00,Top
U1,25.6540,10.0330,90.00,Top
U2,3.1750,15.6210,180.00,Top
U$5,59.6900,11.6840,0.00,Top
U$11,29.0830,2.0320,0.00,Top
X2,11.6840,0.0000,90.00,Top
