Comment,Designator,Footprint,LCSC Part #
,"JP1,JP2",Adafruit FT232H-import-fps:1X11_ROUND,C2894934
,U$2,Adafruit FT232H-import-fps:ADAFRUIT_3.5MM,
,U$3,Adafruit FT232H-import-fps:ADAFRUIT_TEXT_20MM,
,SW1,Adafruit FT232H-import-fps:EG1390,
,U$11,Adafruit FT232H-import-fps:PCBFEAT-REV-040,
,U$8,Adafruit FT232H-import-fps:STEMMAQT,
0.1uF,"C2,C6,C7,C8,C9",Adafruit FT232H-import-fps:0603-NO,C14663
10uF,"C1,C3,C4,C5",Adafruit FT232H-import-fps:0805-NO,
10µF,C10,Adafruit FT232H-import-fps:0805-NO,
12K,"R1,R7,R10,R11",Adafruit FT232H-import-fps:0603-NO,C2906989
12K 1%,R2,Adafruit FT232H-import-fps:0603-NO,C2906989
12MHz,Q1,Adafruit FT232H-import-fps:RESONATOR-SMD,
1K,"R3,R4",Adafruit FT232H-import-fps:0603-NO,C2907002
2.2K,R5,Adafruit FT232H-import-fps:0603-NO,C4190
5.1K,"R6,R8,R9",Adafruit FT232H-import-fps:0603-NO,C23186
93LC56B,IC1,Adafruit FT232H-import-fps:SOT23-6,
AP2112-3.3,U2,Adafruit FT232H-import-fps:SOT23-5,
Ferrite,"FB1,FB2",Adafruit FT232H-import-fps:_0805,
FT232HQ,IC2,Adafruit FT232H-import-fps:QFN48_8MM,
green,LED1,Adafruit FT232H-import-fps:CHIPLED_0805_NOOUTLINE,
red,LED2,Adafruit FT232H-import-fps:CHIPLED_0805_NOOUTLINE,
STEMMA_I2C_QT,CONN1,Adafruit FT232H-import-fps:JST_SH4,C160404
TPTP17R,"D+0,D-0",Adafruit FT232H-import-fps:TP17R,
USBC,X6,Adafruit FT232H-import-fps:USB_C_CUSB31-CFM2AX-01-X,
