Comment,Designator,Footprint,LCSC Part #
,U$12,Adafruit STEMMA Soil Sensor-import-fps:PCBFEAT-REV-040,
,U$4,Adafruit STEMMA Soil Sensor-import-fps:STEMMA_SOIL_BOT,
,U$5,Adafruit STEMMA Soil Sensor-import-fps:STEMMA_SOIL_TOP,
10K,R6,Adafruit STEMMA Soil Sensor-import-fps:RESPACK_4X0603,C98220
10uF,"C3,C5",Adafruit STEMMA Soil Sensor-import-fps:0805-NO,
1K,"R1,R2",Adafruit STEMMA Soil Sensor-import-fps:0603-NO,C2907002
2N7002D,Q3,Adafruit STEMMA Soil Sensor-import-fps:SOT363,
ATSAMD10D14A,IC1,Adafruit STEMMA Soil Sensor-import-fps:QFN24_4MM,
MIC5225-3.3,U2,Adafruit STEMMA Soil Sensor-import-fps:SOT23-5,
RED,D1,Adafruit STEMMA Soil Sensor-import-fps:CHIPLED_0805_NOOUTLINE,
STEMMA_I2C_RASMT,X1,Adafruit STEMMA Soil Sensor-import-fps:JSTPH4,
TPTP10R,TP3,Adafruit STEMMA Soil Sensor-import-fps:TP10R,
TPTP15R,"TP1,TP2,TP4",Adafruit STEMMA Soil Sensor-import-fps:TP15R,
