Designator,Comment,Footprint,OOMP ID,Reason
C3,10uF,Adafruit STEMMA Soil Sensor-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit STEMMA Soil Sensor-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,RED,Adafruit STEMMA Soil Sensor-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_red,No verified LCSC part number
IC1,ATSAMD10D14A,Adafruit STEMMA Soil Sensor-import-fps:QFN24_4MM,,No verified LCSC part number
Q3,2N7002D,Adafruit STEMMA Soil Sensor-import-fps:SOT363,,No verified LCSC part number
TP1,TPTP15R,Adafruit STEMMA Soil Sensor-import-fps:TP15R,,No verified LCSC part number
TP2,TPTP15R,Adafruit STEMMA Soil Sensor-import-fps:TP15R,,No verified LCSC part number
TP3,TPTP10R,Adafruit STEMMA Soil Sensor-import-fps:TP10R,,No verified LCSC part number
TP4,TPTP15R,Adafruit STEMMA Soil Sensor-import-fps:TP15R,,No verified LCSC part number
U2,MIC5225-3.3,Adafruit STEMMA Soil Sensor-import-fps:SOT23-5,,No verified LCSC part number
U$4,,Adafruit STEMMA Soil Sensor-import-fps:STEMMA_SOIL_BOT,,No verified LCSC part number
U$5,,Adafruit STEMMA Soil Sensor-import-fps:STEMMA_SOIL_TOP,,No verified LCSC part number
U$12,,Adafruit STEMMA Soil Sensor-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
X1,STEMMA_I2C_RASMT,Adafruit STEMMA Soil Sensor-import-fps:JSTPH4,,No verified LCSC part number
