Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit Si5351A-import-fps:1X07_ROUND_76,C7501585
,U$12,Adafruit Si5351A-import-fps:ADAFRUIT_3.5MM,
,U$23,Adafruit Si5351A-import-fps:ADAFRUIT_TEXT_20MM,
,"X1,X2,X3",Adafruit Si5351A-import-fps:SMA_EDGELAUNCH,
0.47uF,"C1,C2",Adafruit Si5351A-import-fps:0805-NO,
10K,"R5,R6,R7,R8",Adafruit Si5351A-import-fps:0805-NO,C17414
10µF,"C3,C5",Adafruit Si5351A-import-fps:0805-NO,
25MHz,Y1,Adafruit Si5351A-import-fps:CRYSTAL_3.2X2.5,
BSS138,"Q1,Q2",Adafruit Si5351A-import-fps:SOT23-WIDE,C52895
RT9193,U2,Adafruit Si5351A-import-fps:SOT23-5,
Si5351A-B-GT,U1,Adafruit Si5351A-import-fps:MSOP10,
