Comment,Designator,Footprint,LCSC Part #
,J2,Adafruit MAX9814-import-fps:1X05_ROUND_76,C42431835
,U$6,Adafruit MAX9814-import-fps:ADAFRUIT_3.5MM,
0.1uF,"C2,C9",Adafruit MAX9814-import-fps:C0805K,
0.47uF,C8,Adafruit MAX9814-import-fps:C0805K,
100k,R2,Adafruit MAX9814-import-fps:R0805,C149504
150k,R1,Adafruit MAX9814-import-fps:R0805,C2907228
2.2K,R3,Adafruit MAX9814-import-fps:R0805,C17520
2.2uF,"C1,C5",Adafruit MAX9814-import-fps:C0805K,
CMA-4544PF-W,Q1,Adafruit MAX9814-import-fps:9.7ELECTRET,
FERRITE,"FB1,FB2",Adafruit MAX9814-import-fps:0805,
FIDUCIAL,"U$2,U$3",Adafruit MAX9814-import-fps:FIDUCIAL_1MM,
MAX9814TDFN14,U$1,Adafruit MAX9814-import-fps:TDFN14_3X3MM,
