Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit Grand Central M4 Express rev B-import-fps:1X01_ROUND,C7501259
,JP2,Adafruit Grand Central M4 Express rev B-import-fps:2X18_THICKWAVE,
,U$23,Adafruit Grand Central M4 Express rev B-import-fps:GRANDCENTRAL_REVB-BOT,
,U$30,Adafruit Grand Central M4 Express rev B-import-fps:GRANDCENTRAL_REVB_TOP,
,GROUND1,Adafruit Grand Central M4 Express rev B-import-fps:SOLDERJUMPER_CLOSEDWIRE,
,SW1,Adafruit Grand Central M4 Express rev B-import-fps:SPDT_SMT_SSSS811101,
.1u,"C4,C6,C8,C10,C11,C14,C15,C16,C18,C19,C20,C21,C22,C23,C24,C25",Adafruit Grand Central M4 Express rev B-import-fps:0603-NO,
0.1uF,"C12,C13,C17",Adafruit Grand Central M4 Express rev B-import-fps:0603-NO,C14663
100K,R1,Adafruit Grand Central M4 Express rev B-import-fps:RESPACK_4X0603,C25803
10K,"R3,R5,R7",Adafruit Grand Central M4 Express rev B-import-fps:0603-NO,C98220
10uF,"C1,C2,C3",Adafruit Grand Central M4 Express rev B-import-fps:0805-NO,
10uH,L1,Adafruit Grand Central M4 Express rev B-import-fps:INDUCTOR_1007,
1K,R4,Adafruit Grand Central M4 Express rev B-import-fps:0603-NO,C2907002
1K,R2,Adafruit Grand Central M4 Express rev B-import-fps:RESPACK_4X0603,C2907002
1uF,C9,Adafruit Grand Central M4 Express rev B-import-fps:0603-NO,C5673
2.1mm,X5,Adafruit Grand Central M4 Express rev B-import-fps:DCJACK_2MM_PTH,
20329,X3,Adafruit Grand Central M4 Express rev B-import-fps:4UCONN_20329_V2,
20610,"ANALOGH0,ANALOGL0,IOL0,POWER0,UART0",Adafruit Grand Central M4 Express rev B-import-fps:1X08_OVALWAVE,C492421
20611,IOH0,Adafruit Grand Central M4 Express rev B-import-fps:1X10_OVALWAVE,C57369
22pF,"C5,C7",Adafruit Grand Central M4 Express rev B-import-fps:0603-NO,C105620
"2x5 0.05"" SWD",X2,Adafruit Grand Central M4 Express rev B-import-fps:2X05_1.27MM_BOX_POSTS,
32.768,X4,Adafruit Grand Central M4 Express rev B-import-fps:XTAL3215,
330R,R11,Adafruit Grand Central M4 Express rev B-import-fps:0603-NO,C2933198
3x2 M,ICSP0,Adafruit Grand Central M4 Express rev B-import-fps:2X03_ROUND_70MIL,
47uF+/6.3V+,PC2,Adafruit Grand Central M4 Express rev B-import-fps:PANASONIC_D,
47uF/25V,PC1,Adafruit Grand Central M4 Express rev B-import-fps:PANASONIC_D,
500mA,F2,Adafruit Grand Central M4 Express rev B-import-fps:R1206,
74LVC1G125D,IC3,Adafruit Grand Central M4 Express rev B-import-fps:SOT23-5,
AP2112K-3.3,U2,Adafruit Grand Central M4 Express rev B-import-fps:SOT23-DBV,
DMP3098L-7,"T2,TR1",Adafruit Grand Central M4 Express rev B-import-fps:SOT-23,
EVQQ 6mm,RESET0,Adafruit Grand Central M4 Express rev B-import-fps:EVQ-Q2_SMALLER,
FERRITE,FB2,Adafruit Grand Central M4 Express rev B-import-fps:0805-NO,
FIDUCIAL_1MM,"FD1,FD2,FD3,FD4,FD5",Adafruit Grand Central M4 Express rev B-import-fps:FIDUCIAL_1MM,
GD25Q64,U3,Adafruit Grand Central M4 Express rev B-import-fps:SOIC8_208MIL,
GREEN,ON0,Adafruit Grand Central M4 Express rev B-import-fps:CHIPLED_0805_NOOUTLINE,
MBR120,D1,Adafruit Grand Central M4 Express rev B-import-fps:SOD-123,
microsd,X1,Adafruit Grand Central M4 Express rev B-import-fps:MICROSD,
NCP1117ST50T3G,U1,Adafruit Grand Central M4 Express rev B-import-fps:SOT223-R,
RED,L0,Adafruit Grand Central M4 Express rev B-import-fps:CHIPLED_0805_NOOUTLINE,
SAMD51PXXA,U$1,Adafruit Grand Central M4 Express rev B-import-fps:SQFP-S-14X14-128,
WS2812B3535,LED1,Adafruit Grand Central M4 Express rev B-import-fps:LED3535,
YELLOW,"RXLED0,TXLED0",Adafruit Grand Central M4 Express rev B-import-fps:CHIPLED_0805_NOOUTLINE,
