Designator,Comment,Footprint,OOMP ID,Reason
A0,,Adafruit bicolor bargraph 24-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
A1,,Adafruit bicolor bargraph 24-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
A2,,Adafruit bicolor bargraph 24-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
C1,10uF,Adafruit bicolor bargraph 24-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CN1,1X4-CLEANBIG,Adafruit bicolor bargraph 24-import-fps:1X04-CLEANBIG,,No verified LCSC part number
D1,1N4148,Adafruit bicolor bargraph 24-import-fps:SOD-323F,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
LED1,KWL-R1230CDUGB,Adafruit bicolor bargraph 24-import-fps:SEGMENT_BICOL_BL-AR12Z3010,,No verified LCSC part number
LED2,KWL-R1230CDUGB,Adafruit bicolor bargraph 24-import-fps:SEGMENT_BICOL_BL-AR12Z3010,,No verified LCSC part number
U2,28-SOIC,Adafruit bicolor bargraph 24-import-fps:SOP28_300MIL,,No verified LCSC part number
U$1,FIDUCIAL,Adafruit bicolor bargraph 24-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$2,FIDUCIAL,Adafruit bicolor bargraph 24-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$5,,Adafruit bicolor bargraph 24-import-fps:ADAFRUIT_TEXT_20MM,,No verified LCSC part number
U$6,,Adafruit bicolor bargraph 24-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
