Designator,Mid X,Mid Y,Rotation,Layer
A0,18.0340,2.7940,0.00,Bottom
A1,18.0340,6.3500,0.00,Bottom
A2,18.0340,9.6520,0.00,Bottom
C1,12.7000,11.4300,180.00,Top
CN1,7.1120,6.3500,-90.00,Top
D1,9.9060,6.3500,90.00,Top
LED1,80.2640,6.3500,-90.00,Top
LED2,49.6570,6.3500,-90.00,Top
R1,12.7000,7.3660,0.00,Top
R2,12.7000,9.3980,0.00,Top
R3,12.7000,3.3020,0.00,Top
R4,12.7000,1.2700,0.00,Top
R5,12.7000,5.3340,0.00,Top
U2,24.8920,6.3500,0.00,Top
U$1,37.8460,1.5240,-90.00,Top
U$2,37.8460,11.1760,-90.00,Top
U$5,71.3740,4.0640,180.00,Bottom
U$6,96.0120,8.3820,0.00,Top
