Designator,Mid X,Mid Y,Rotation,Layer
C4,6.7310,5.7150,0.00,Top
C5,8.1280,12.1920,0.00,Top
C6,10.5410,8.8900,90.00,Top
CONN3,22.7330,8.8900,90.00,Top
CONN4,2.6670,8.8900,-90.00,Top
D1,3.5560,12.5730,90.00,Top
D2,16.7640,5.3340,180.00,Top
IC1,12.7000,8.8900,180.00,Top
JP1,12.7000,2.5400,0.00,Top
Q2,16.8910,7.7470,90.00,Top
R1,12.1920,11.9380,180.00,Top
R2,17.1450,11.4300,180.00,Top
R4,12.1920,13.4620,180.00,Top
R5,5.5880,12.4460,-90.00,Top
U1,8.1280,8.7630,0.00,Top
U$2,20.5740,14.7320,180.00,Bottom
U$46,4.5720,13.7160,0.00,Top
U$47,6.0960,16.0020,180.00,Bottom
U$48,22.4790,4.1910,90.00,Bottom
U$49,3.0480,12.9540,-90.00,Bottom
