Designator,Mid X,Mid Y,Rotation,Layer
B1,10.7950,7.1120,180.00,Top
C1,28.5750,10.4140,180.00,Top
C5,36.4490,10.2870,-90.00,Top
C6,43.5610,10.2870,90.00,Top
C7,48.6410,10.2870,-90.00,Top
C8,46.1010,10.2870,-90.00,Top
CN1,30.9880,23.8760,-90.00,Top
IC1,25.6540,6.7310,-90.00,Top
JP1,30.2260,46.9900,180.00,Top
JP2,54.6100,44.0690,0.00,Top
JP4,54.6100,46.9900,180.00,Top
JP5,39.1160,44.5770,0.00,Top
JP7,39.3700,6.4008,180.00,Top
JP9,57.1500,6.4008,0.00,Top
LED1,2.5400,48.2600,90.00,Top
LED2,2.5400,51.5620,90.00,Top
LED3,1.7780,12.1920,180.00,Top
LED4,53.2130,10.0330,180.00,Top
M1,0.0000,0.0000,0.00,Top
R1,31.3690,10.2870,-90.00,Top
R2,33.2740,10.2870,-90.00,Top
R3,14.1214,45.7135,90.00,Top
R4,16.1290,45.7200,-90.00,Top
R5,29.7180,43.4340,0.00,Top
R6,6.0960,15.6210,0.00,Top
R7,55.2450,10.0330,-90.00,Top
R8,28.5750,12.3190,180.00,Top
RESET0,7.9433,48.8349,90.00,Top
U2,33.0200,36.1950,90.00,Top
U3,40.3860,10.2870,0.00,Top
U$1,0.2540,13.4620,90.00,Bottom
U$2,25.5270,30.0990,-90.00,Top
U$3,66.0400,4.5720,180.00,Top
U$5,17.5260,0.1270,0.00,Top
Y1,21.9710,13.2080,0.00,Top
