Comment,Designator,Footprint,LCSC Part #
,JP5,Adafruit SMT Datalogger Shield rev C-import-fps:1X01_ROUND,C7501259
,JP2,Adafruit SMT Datalogger Shield rev C-import-fps:1X02_ROUND,C492401
,"JP7,JP9",Adafruit SMT Datalogger Shield rev C-import-fps:1X06-BIG,C37208
,JP1,Adafruit SMT Datalogger Shield rev C-import-fps:1X10_ROUND70,C57369
,U$5,Adafruit SMT Datalogger Shield rev C-import-fps:ADAFRUIT_5MM,
,U$1,Adafruit SMT Datalogger Shield rev C-import-fps:ADAFRUIT_TEXT_30MM,
,U$3,Adafruit SMT Datalogger Shield rev C-import-fps:PCBFEAT-REV-040,
0.1uF,"C5,C7",Adafruit SMT Datalogger Shield rev C-import-fps:0805-NO,
10K,"R1,R2,R5,R8",Adafruit SMT Datalogger Shield rev C-import-fps:0805-NO,C17414
10uF,"C1,C6,C8",Adafruit SMT Datalogger Shield rev C-import-fps:0805-NO,
1k,"R3,R4,R6,R7",Adafruit SMT Datalogger Shield rev C-import-fps:0805-NO,C17513
1X4-CLEANBIG,CN1,Adafruit SMT Datalogger Shield rev C-import-fps:1X04-CLEANBIG,
32.768kHz,Y1,Adafruit SMT Datalogger Shield rev C-import-fps:CRYSTAL_8X3.8,
4050,U2,Adafruit SMT Datalogger Shield rev C-import-fps:SOIC16,
ARDUINO_R3_ICSP_NODIM,M1,Adafruit SMT Datalogger Shield rev C-import-fps:ARDUINOR3_ICSP_NODIM,
CR1220,B1,Adafruit SMT Datalogger Shield rev C-import-fps:CR1220,
D0-D7,JP4,Adafruit SMT Datalogger Shield rev C-import-fps:1X08-BIG,C492421
green,"LED2,LED4",Adafruit SMT Datalogger Shield rev C-import-fps:CHIPLED_0805_NOOUTLINE,
MIC5225-3.3,U3,Adafruit SMT Datalogger Shield rev C-import-fps:SOT23-5,
PCF8523T,IC1,Adafruit SMT Datalogger Shield rev C-import-fps:SOIC8_150MIL,
red,"LED1,LED3",Adafruit SMT Datalogger Shield rev C-import-fps:CHIPLED_0805_NOOUTLINE,
Reset,RESET0,Adafruit SMT Datalogger Shield rev C-import-fps:EVQ-Q2_SMALLER,
SDMMC06132,U$2,Adafruit SMT Datalogger Shield rev C-import-fps:06132,
