Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit ATECC608-import-fps:1X04_ROUND,C42431795
,U$17,Adafruit ATECC608-import-fps:ADAFRUIT_3.5MM,
,U$18,Adafruit ATECC608-import-fps:PCBFEAT-REV-040,
,"U$19,U$20",Adafruit ATECC608-import-fps:STEMMAQT,
0.1uF,C1,Adafruit ATECC608-import-fps:0603-NO,C14663
10K,"R4,R5",Adafruit ATECC608-import-fps:0603-NO,C98220
10uF,C2,Adafruit ATECC608-import-fps:0805-NO,
4.7K,R3,Adafruit ATECC608-import-fps:0603-NO,C23162
ATECC608,ECC1,Adafruit ATECC608-import-fps:SOIC8,
GREEN,D1,Adafruit ATECC608-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit ATECC608-import-fps:JST_SH4,C160404
