Ref,Val,Package,PosX,PosY,Rot,Side
"C1","10uF","0805-NO",28.067000,24.892000,-90.000000,top
"C2","10uF","0805-NO",21.209000,25.019000,90.000000,top
"C4","0.1uF","0603-NO",12.446000,4.445000,180.000000,top
"DISPLAY1","DISP_LCD_ST7789_1.3IN","TFT_1.3IN_240X240_24P",0.127000,27.495500,-90.000000,top
"IC2","AP2112K-3.3","SOT23-5L",24.511000,24.892000,90.000000,top
"IC4","APX803-SAG","SOT23",16.891000,21.717000,90.000000,top
"JP1","","1X11_ROUND_76",33.020000,13.970000,-90.000000,top
"Q2","MICROSD","MICROSD",14.859000,16.129000,0.000000,top
"Q3","BSS138","SOT23-WIDE",9.017000,3.429000,90.000000,top
"R1","10K","0603-NO",17.526000,25.019000,90.000000,top
"R2","10K","0603-NO",15.875000,25.019000,90.000000,top
"R3","2.2K","0603-NO",12.446000,2.540000,0.000000,top
"R4","10K","0603-NO",19.177000,25.019000,90.000000,top
"R5","10","0603-NO",6.540500,4.254500,90.000000,top
"TP1","","TESTPOINT_ROUND_1.5MM",3.492500,2.794000,0.000000,top
"U$2","","PCBFEAT-REV-040",16.700500,18.542000,0.000000,top
"U$3","FIDUCIAL","FIDUCIAL_1MM",1.206500,0.889000,0.000000,top
"U$4","FIDUCIAL","FIDUCIAL_1MM",1.206500,27.178000,0.000000,top
"U$5","FIDUCIAL","FIDUCIAL_1MM",30.543500,2.413000,0.000000,top
"U$7","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,30.480000,0.000000,top
"U$8","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,-2.540000,0.000000,top
"U$9","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",33.020000,30.480000,0.000000,top
"U$10","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",33.020000,-2.540000,0.000000,top
"U1","74HC4050","TSSOP16",24.130000,19.685000,-90.000000,top
