Comment,Designator,Footprint,LCSC Part #
,U$1,MCP73871_Solar-import-fps:ADAFRUIT200MIL,
,"BATT0,LOAD0",MCP73871_Solar-import-fps:JST-PH-2-SMT-RA,
,CN4,MCP73871_Solar-import-fps:USB-MINIB,
0 ohm,D2,MCP73871_Solar-import-fps:R0805,
100K,"R3,R12",MCP73871_Solar-import-fps:R0805,C149504
10K,THERM0,MCP73871_Solar-import-fps:0805-THM,
10uF,"C1,C2",MCP73871_Solar-import-fps:C0805K,
10uF/10V,C3,MCP73871_Solar-import-fps:C0805K,
150K,RT2,MCP73871_Solar-import-fps:M0805,C2907228
1K,R5,MCP73871_Solar-import-fps:M0805,C17513
1K,"R8,R9,R10",MCP73871_Solar-import-fps:R0805,C17513
270K,R2,MCP73871_Solar-import-fps:R0805,C2930189
2K,R11,MCP73871_Solar-import-fps:0805-THM,
4700uF/10V,C4,MCP73871_Solar-import-fps:E5-13,
BATT,JP4,MCP73871_Solar-import-fps:1X02_OVAL,
DCIN,JP1,MCP73871_Solar-import-fps:1X02_OVAL,
DCIN,CN1,MCP73871_Solar-import-fps:DCJACK_1.3MM_PTH,
FIDUCIAL,"U$2,U$3",MCP73871_Solar-import-fps:FIDUCIAL_1MM,
GREEN,DONE0,MCP73871_Solar-import-fps:CHIP-LED0805,
LOAD,JP3,MCP73871_Solar-import-fps:1X02_OVAL,
MBR120VLSFT1G,D1,MCP73871_Solar-import-fps:SOD-123,
MCP73871,IC1,MCP73871_Solar-import-fps:QFN20_4MM,
ORANGE,CHRG/LBO0,MCP73871_Solar-import-fps:CHIP-LED0805,
RED,PWR0,MCP73871_Solar-import-fps:CHIP-LED0805,
STATUS,JP2,MCP73871_Solar-import-fps:1X02_OVAL,
