Ref,Val,Package,PosX,PosY,Rot,Side
"A0","","SJ",17.272000,3.048000,180.000000,top
"A1","","SJ",13.208000,3.048000,180.000000,top
"A2","","SJ",9.144000,3.048000,0.000000,top
"C1","10uF","A_3216-18R",41.402000,16.510000,180.000000,top
"C2","0.1uF","C0805K",20.447000,3.937000,90.000000,top
"CONTRAST0","10K","TC33X",36.830000,15.113000,0.000000,top
"IC1","MCP2300X/SO","SO18W",11.938000,11.176000,0.000000,top
"IC2","74LS595D","SO16",27.051000,11.684000,180.000000,top
"J1","1X5","3.5MM-5P",40.894000,3.810000,0.000000,top
"JP1","","1X16",23.114000,19.735800,180.000000,top
"Q1","","SOT23-BEC",3.556000,16.637000,-90.000000,top
"R1","10k","R0805",3.302000,7.112000,0.000000,top
"R2","10k","R0805",3.302000,9.398000,0.000000,top
"R3","10k","R0805",3.302000,11.557000,0.000000,top
"R4","4.7k","R0805",3.302000,4.953000,180.000000,top
"R5","4.7k","R0805",3.302000,2.794000,180.000000,top
"R6","10k","R0805",20.447000,8.001000,90.000000,top
"R7","10k","R0805",3.302000,13.716000,180.000000,top
"SPI0","","SJ",28.829000,5.334000,180.000000,top
"U$1","FIDUCIAL","FIDUCIAL_1MM",1.524000,20.828000,0.000000,top
"U$2","FIDUCIAL","FIDUCIAL_1MM",46.101000,5.842000,0.000000,top
"U$3","","ADAFRUIT200MIL",45.593000,17.399000,-90.000000,top
"UNK_HOLE_0","","dummyfp0",47.625000,19.735800,0.000000,top
