Comment,Designator,Footprint,LCSC Part #
,U$1,adafruit flora mainboard 2-import-fps:ADAFRUIT_5MM,
,U$4,adafruit flora mainboard 2-import-fps:FLORAMED,
,U$5,adafruit flora mainboard 2-import-fps:PCBFEAT-REV-040,
,U$8,adafruit flora mainboard 2-import-fps:SYMBOL_CE_5MM,
,U$7,adafruit flora mainboard 2-import-fps:SYMBOL_FCC_5MM,
10K,R9,adafruit flora mainboard 2-import-fps:0805-NO,C17414
10K,R7,adafruit flora mainboard 2-import-fps:_0805MP,C17414
10uF,"C4,C5,C6,C7,C8",adafruit flora mainboard 2-import-fps:0805-NO,
10uF,C9,adafruit flora mainboard 2-import-fps:_0805MP,
150K,R8,adafruit flora mainboard 2-import-fps:0805-NO,C2907228
1K,"R5,R6",adafruit flora mainboard 2-import-fps:0805-NO,C17513
1K,"R3,R4",adafruit flora mainboard 2-import-fps:_0805MP,C17513
2.2K,R10,adafruit flora mainboard 2-import-fps:0805-NO,C17520
22,"R1,R2",adafruit flora mainboard 2-import-fps:0805-NO,C2907310
3-9VDC,BATT0,adafruit flora mainboard 2-import-fps:JST-PH-2-SMT-RA,
500mA,L1,adafruit flora mainboard 2-import-fps:R1206,
8MHz,Y1,adafruit flora mainboard 2-import-fps:RESONATOR-SMD,
ATMEGA32U4-AU,IC1,adafruit flora mainboard 2-import-fps:TQFP44,
DMG3415,T1,adafruit flora mainboard 2-import-fps:SOT-23,
EG1390,ON/OFF0,adafruit flora mainboard 2-import-fps:EG1390,
"FIDUCIAL""""","U$2,U$3,U$6",adafruit flora mainboard 2-import-fps:FIDUCIAL_1MM,
GREEN,PWR0,adafruit flora mainboard 2-import-fps:CHIPLED_0805_NOOUTLINE,
ICSP,JP1,adafruit flora mainboard 2-import-fps:2X03,
MIC5225-3.3V,IC2,adafruit flora mainboard 2-import-fps:SOT23-5L,
MiniB USB,CN1,adafruit flora mainboard 2-import-fps:4UCONN_20329,
RED,L0,adafruit flora mainboard 2-import-fps:CHIPLED_0805_NOOUTLINE,
SCHOTTKY,"D1,D2",adafruit flora mainboard 2-import-fps:SOD-123,
SPST_TACT-KMR2,BOOT0,adafruit flora mainboard 2-import-fps:KMR2,
WS2812,LED1,adafruit flora mainboard 2-import-fps:WS2812,
YELLOW,"RXLED0,TXLED0",adafruit flora mainboard 2-import-fps:CHIPLED_0805_NOOUTLINE,
