Ref,Val,Package,PosX,PosY,Rot,Side
"U$18","","PCBFEAT-REV-040",14.605000,-1.460500,180.000000,bottom
"U$19","","STEMMAQT",16.383000,-10.096500,90.000000,bottom
"U$20","","STEMMAQT",-3.175000,-1.206500,-90.000000,bottom
"C1","0.1uF","0603-NO",12.954000,-2.730500,0.000000,top
"C2","10uF","0805-NO",0.762000,-5.016500,90.000000,top
"CONN3","STEMMA_I2C_QT","JST_SH4",16.764000,-5.651500,90.000000,top
"CONN4","STEMMA_I2C_QT","JST_SH4",-3.556000,-5.651500,-90.000000,top
"D1","GREEN","CHIPLED_0603_NOOUTLINE",-2.667000,-1.968500,-90.000000,top
"ECC1","ATECC608","SOIC8",6.604000,-6.032500,-90.000000,top
"FID3","FIDUCIAL_1MM","FIDUCIAL_1MM",0.000000,0.000000,0.000000,top
"FID4","FIDUCIAL_1MM","FIDUCIAL_1MM",12.954000,-10.947400,0.000000,top
"JP2","","1X04_ROUND",6.604000,-12.001500,0.000000,top
"R3","4.7K","0603-NO",0.254000,-1.968500,0.000000,top
"R4","10K","0603-NO",12.065000,-8.064500,-90.000000,top
"R5","10K","0603-NO",12.065000,-4.889500,90.000000,top
"U$11","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",-3.556000,0.698500,0.000000,top
"U$12","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",16.764000,0.698500,0.000000,top
"U$14","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",-3.556000,-12.001500,0.000000,top
"U$15","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",16.764000,-12.001500,0.000000,top
"U$17","","ADAFRUIT_3.5MM",10.414000,-1.841500,0.000000,top
