Designator,Mid X,Mid Y,Rotation,Layer
C1,166.2000,-109.0000,-90.00,Top
C2,167.8000,-109.0000,-90.00,Top
C3,160.3000,-90.3000,0.00,Top
C4,161.1000,-117.2000,180.00,Top
K1,182.7000,-100.0000,-90.00,Top
K2,167.0000,-82.5000,0.00,Top
K3,151.3000,-100.0000,90.00,Top
K4,179.4000,-108.6900,180.00,Top
R1,164.5000,-109.0000,-90.00,Top
R2,169.5000,-109.0000,-90.00,Top
R3,171.2000,-109.0000,-90.00,Top
R4,162.8000,-109.0000,-90.00,Top
R5,161.8000,-87.1000,180.00,Top
R6,161.8000,-88.7000,0.00,Top
R7,177.7000,-100.1000,180.00,Top
R8,177.7000,-98.6500,180.00,Top
U1,167.0000,-100.0000,0.00,Top
U2,167.0000,-114.5000,90.00,Top
