Designator,Mid X,Mid Y,Rotation,Layer
BUSY0,51.9430,30.3530,0.00,Top
C1,24.4040,19.6330,0.00,Top
C2,54.2290,8.5090,90.00,Top
C3,42.7990,17.0180,0.00,Top
C4,31.4960,15.7480,-90.00,Top
C5,38.9890,20.4470,180.00,Top
C6,44.4500,20.9550,0.00,Top
C15,35.1750,15.7870,90.00,Top
C16,44.4110,19.1410,0.00,Top
C21,3.6730,10.3620,-90.00,Top
C22,52.1970,8.5090,90.00,Top
C23,48.1330,8.5090,90.00,Top
C24,50.1650,8.5090,90.00,Top
D1,33.2740,18.5420,180.00,Top
D2,33.2740,20.5740,0.00,Top
D3,41.9100,20.9550,90.00,Top
D4,25.6540,16.5100,0.00,Top
EINK1,60.1980,34.4170,180.00,Bottom
IC5,20.7010,16.5100,0.00,Top
L1,38.4810,17.1450,180.00,Top
MS1,0.0000,8.3820,0.00,Top
Q5,44.4500,23.3680,90.00,Top
R1,55.3720,27.3050,0.00,Top
R4,47.6250,28.8290,90.00,Top
R6,18.0340,16.6370,-90.00,Top
R7,23.3680,22.6060,-90.00,Top
R8,23.2410,16.7640,90.00,Top
SW1,4.6990,30.9880,0.00,Top
TP1,29.2100,25.9080,0.00,Top
TP2,26.6700,25.9080,0.00,Top
TP3,41.9100,25.9080,0.00,Top
TP4,44.4500,25.9080,0.00,Top
TP5,24.1300,25.9080,0.00,Top
TP6,19.0500,13.7160,90.00,Top
TP7,21.5900,13.7160,90.00,Top
TP8,24.1300,13.7160,90.00,Top
TP9,26.6700,13.7160,90.00,Top
TP11,39.3700,13.7160,90.00,Top
TP12,41.9100,13.7160,90.00,Top
TP13,44.4500,13.7160,90.00,Top
U4,19.9600,22.2450,180.00,Top
U$8,55.4990,5.8420,0.00,Top
U$9,3.5560,6.9850,0.00,Top
X1,16.9000,26.9630,-90.00,Top
