Comment,Designator,Footprint,LCSC Part #
,"JP1,JP2",Adafruit 2.8 TFT Breakout v2-import-fps:1X20_ROUND,C50981
,U$19,Adafruit 2.8 TFT Breakout v2-import-fps:ADAFRUIT_TEXT_30MM,
,X1,Adafruit 2.8 TFT Breakout v2-import-fps:MICROSD,
0.1uF,"C1,C4",Adafruit 2.8 TFT Breakout v2-import-fps:0805-NO,
10,"R1,R2,R3,R4",Adafruit 2.8 TFT Breakout v2-import-fps:0805-NO,C17415
10K,"R8,R9,R10,R11,R12",Adafruit 2.8 TFT Breakout v2-import-fps:0805-NO,C17414
10K,R6,Adafruit 2.8 TFT Breakout v2-import-fps:R0805,C17414
10uF,"C2,C3,C5",Adafruit 2.8 TFT Breakout v2-import-fps:0805-NO,
1K,"R5,R7",Adafruit 2.8 TFT Breakout v2-import-fps:0805-NO,C17513
74LVC245,"IC2,IC3",Adafruit 2.8 TFT Breakout v2-import-fps:SO20W,
APX803-SAG,IC4,Adafruit 2.8 TFT Breakout v2-import-fps:SOT23,
DISP_LCD_1.28IN_240X320_50PIN,U$10,Adafruit 2.8 TFT Breakout v2-import-fps:TFT_2.83IN_240X320_50PIN,
FIDUCIAL,"U$9,U$11,U$23",Adafruit 2.8 TFT Breakout v2-import-fps:FIDUCIAL_1MM,
MIC5225-3.3,IC1,Adafruit 2.8 TFT Breakout v2-import-fps:SOT23-5L,
MMBT2222,Q1,Adafruit 2.8 TFT Breakout v2-import-fps:SOT23-BEC,
