Comment,Designator,Footprint,LCSC Part #
0.1uF,C7,e-radionica.com footprinti:0603C,C14663
100nF,"C1,C3,C4,C5",e-radionica.com footprinti:0603C,C14663
100R,"R1,R2",e-radionica.com footprinti:0603R,C22775
10k,"R5,R6",e-radionica.com footprinti:0603R,C98220
10R,R7,e-radionica.com footprinti:0603R,C22859
10uF,"C2,C6",e-radionica.com footprinti:1206C,
20k,R3,e-radionica.com footprinti:0603R,
8.2k,R4,e-radionica.com footprinti:0603R,C25981
ATTINY404-SSNR,U2,e-radionica.com footprinti:SOIC-14,
DSHP03TS-S,K6,e-radionica.com footprinti:DSHP03TS-S,
easyC-SMD,"K3,K5",e-radionica.com footprinti:easyC-connector,C160404
HEADER-UPDI,K4,e-radionica.com footprinti:HEADER-UPDI,C49257
HEADER_MALE_2X1,K2,e-radionica.com footprinti:HEADER_MALE_2X1,C492401
HEADER_MALE_5X1,K1,e-radionica.com footprinti:HEADER_MALE_5X1,C42431835
HX711,U1,e-radionica.com footprinti:SOP-16,
MMBT4403,Q1,e-radionica.com footprinti:SOT-23-3,
