Designator,Mid X,Mid Y,Rotation,Layer
U$1,0.0000,0.0000,0.00,Top
U$2,0.0000,0.0000,0.00,Bottom
U$3,2.8575,4.4450,0.00,Top
U$4,3.8100,-6.6675,180.00,Bottom
