Comment,Designator,Footprint,LCSC Part #
,JP4,Adafruit Feather RP2040 RFM-import-fps:1X01_ROUND,C7501259
,JP3,Adafruit Feather RP2040 RFM-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit Feather RP2040 RFM-import-fps:1X16_ROUND,C7501270
,U$45,Adafruit Feather RP2040 RFM-import-fps:ADAFRUIT_5MM,
,U$47,Adafruit Feather RP2040 RFM-import-fps:FEATHERLOGO_SMALL,
,U$13,Adafruit Feather RP2040 RFM-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit Feather RP2040 RFM-import-fps:PLABEL0,
,PLABEL1,Adafruit Feather RP2040 RFM-import-fps:PLABEL1,
,PLABEL10,Adafruit Feather RP2040 RFM-import-fps:PLABEL10,
,PLABEL11,Adafruit Feather RP2040 RFM-import-fps:PLABEL11,
,PLABEL12,Adafruit Feather RP2040 RFM-import-fps:PLABEL12,
,PLABEL13,Adafruit Feather RP2040 RFM-import-fps:PLABEL13,
,PLABEL14,Adafruit Feather RP2040 RFM-import-fps:PLABEL14,
,PLABEL15,Adafruit Feather RP2040 RFM-import-fps:PLABEL15,
,PLABEL16,Adafruit Feather RP2040 RFM-import-fps:PLABEL16,
,PLABEL17,Adafruit Feather RP2040 RFM-import-fps:PLABEL17,
,PLABEL18,Adafruit Feather RP2040 RFM-import-fps:PLABEL18,
,PLABEL19,Adafruit Feather RP2040 RFM-import-fps:PLABEL19,
,PLABEL2,Adafruit Feather RP2040 RFM-import-fps:PLABEL2,
,PLABEL20,Adafruit Feather RP2040 RFM-import-fps:PLABEL20,
,PLABEL21,Adafruit Feather RP2040 RFM-import-fps:PLABEL21,
,PLABEL22,Adafruit Feather RP2040 RFM-import-fps:PLABEL22,
,PLABEL23,Adafruit Feather RP2040 RFM-import-fps:PLABEL23,
,"PLABEL24,PLABEL54",Adafruit Feather RP2040 RFM-import-fps:PLABEL24,
,PLABEL25,Adafruit Feather RP2040 RFM-import-fps:PLABEL25,
,PLABEL26,Adafruit Feather RP2040 RFM-import-fps:PLABEL26,
,PLABEL27,Adafruit Feather RP2040 RFM-import-fps:PLABEL27,
,PLABEL28,Adafruit Feather RP2040 RFM-import-fps:PLABEL28,
,PLABEL29,Adafruit Feather RP2040 RFM-import-fps:PLABEL29,
,PLABEL3,Adafruit Feather RP2040 RFM-import-fps:PLABEL3,
,PLABEL30,Adafruit Feather RP2040 RFM-import-fps:PLABEL30,
,PLABEL31,Adafruit Feather RP2040 RFM-import-fps:PLABEL31,
,PLABEL32,Adafruit Feather RP2040 RFM-import-fps:PLABEL32,
,PLABEL33,Adafruit Feather RP2040 RFM-import-fps:PLABEL33,
,PLABEL34,Adafruit Feather RP2040 RFM-import-fps:PLABEL34,
,PLABEL35,Adafruit Feather RP2040 RFM-import-fps:PLABEL35,
,PLABEL36,Adafruit Feather RP2040 RFM-import-fps:PLABEL36,
,PLABEL37,Adafruit Feather RP2040 RFM-import-fps:PLABEL37,
,PLABEL38,Adafruit Feather RP2040 RFM-import-fps:PLABEL38,
,PLABEL39,Adafruit Feather RP2040 RFM-import-fps:PLABEL39,
,PLABEL4,Adafruit Feather RP2040 RFM-import-fps:PLABEL4,
,PLABEL40,Adafruit Feather RP2040 RFM-import-fps:PLABEL40,
,PLABEL41,Adafruit Feather RP2040 RFM-import-fps:PLABEL41,
,PLABEL42,Adafruit Feather RP2040 RFM-import-fps:PLABEL42,
,PLABEL43,Adafruit Feather RP2040 RFM-import-fps:PLABEL43,
,PLABEL44,Adafruit Feather RP2040 RFM-import-fps:PLABEL44,
,PLABEL45,Adafruit Feather RP2040 RFM-import-fps:PLABEL45,
,PLABEL46,Adafruit Feather RP2040 RFM-import-fps:PLABEL46,
,PLABEL47,Adafruit Feather RP2040 RFM-import-fps:PLABEL47,
,PLABEL48,Adafruit Feather RP2040 RFM-import-fps:PLABEL48,
,PLABEL49,Adafruit Feather RP2040 RFM-import-fps:PLABEL49,
,PLABEL5,Adafruit Feather RP2040 RFM-import-fps:PLABEL5,
,PLABEL51,Adafruit Feather RP2040 RFM-import-fps:PLABEL51,
,PLABEL52,Adafruit Feather RP2040 RFM-import-fps:PLABEL52,
,PLABEL53,Adafruit Feather RP2040 RFM-import-fps:PLABEL53,
,PLABEL540,Adafruit Feather RP2040 RFM-import-fps:PLABEL540,
,PLABEL6,Adafruit Feather RP2040 RFM-import-fps:PLABEL6,
,PLABEL7,Adafruit Feather RP2040 RFM-import-fps:PLABEL7,
,PLABEL8,Adafruit Feather RP2040 RFM-import-fps:PLABEL8,
,PLABEL9,Adafruit Feather RP2040 RFM-import-fps:PLABEL9,
,U$46,Adafruit Feather RP2040 RFM-import-fps:STEMMAQT,
,TP3,Adafruit Feather RP2040 RFM-import-fps:TESTPOINT_ROUND_1.5MM_NO,
0.1uF,"C6,C7,C9,C12,C13,C14,C18",Adafruit Feather RP2040 RFM-import-fps:_0402NO,C60474
10K,"R1,R2,R3,R4,R5,R7,R14,R15",Adafruit Feather RP2040 RFM-import-fps:_0402NO,C2906861
10uF,"C1,C4,C5,C20",Adafruit Feather RP2040 RFM-import-fps:0805-NO,
12MHz/12pF,Y1,Adafruit Feather RP2040 RFM-import-fps:CRYSTAL_2.5X2,
1K,"R6,R11",Adafruit Feather RP2040 RFM-import-fps:_0402NO,C2906864
1N4148,D3,Adafruit Feather RP2040 RFM-import-fps:SOD-323F,
1uF,"C8,C10,C11,C15,C17",Adafruit Feather RP2040 RFM-import-fps:_0402NO,C2887021
22 ohm,"R9,R10",Adafruit Feather RP2040 RFM-import-fps:_0402NO,C114765
22pF,"C2,C3",Adafruit Feather RP2040 RFM-import-fps:_0402NO,C106203
5.1K,"R8,R12,R13",Adafruit Feather RP2040 RFM-import-fps:_0402NO,C25905
8MB QSPI,U1,Adafruit Feather RP2040 RFM-import-fps:USON8_4X4,
DMG3415UFY,Q3,Adafruit Feather RP2040 RFM-import-fps:DFN2015-3,
FIDUCIAL_1MM,"U$34,U$35",Adafruit Feather RP2040 RFM-import-fps:FIDUCIAL_1MM,
JSTPH,X1,Adafruit Feather RP2040 RFM-import-fps:JSTPH2_BATT,
