Designator,Mid X,Mid Y,Rotation,Layer
BATT0,0.0000,-18.5420,180.00,Top
BOOT0,0.0000,-10.1600,180.00,Top
C2,-12.4460,-7.8740,-90.00,Top
C3,-7.2390,-10.6680,180.00,Top
C4,12.3190,-7.8740,90.00,Top
C5,9.9060,-11.3030,0.00,Top
C6,10.4140,10.0330,-90.00,Top
C7,8.1280,-4.3180,90.00,Top
C8,-7.2390,-12.5730,180.00,Top
C9,-4.1910,8.5090,90.00,Top
CN1,0.0000,17.0180,180.00,Top
D1,10.6680,6.0960,180.00,Top
D2,5.3340,-12.4460,180.00,Top
IC1,0.0000,-1.3970,-90.00,Top
IC2,9.0170,-8.1280,-90.00,Top
JP1,11.9380,-1.9050,90.00,Top
L0,6.9850,12.7000,0.00,Top
L1,5.2070,8.3820,-90.00,Top
ON/OFF0,-11.8110,0.0000,90.00,Top
PWR0,-6.9850,12.7000,0.00,Top
R1,2.6670,9.2710,-90.00,Top
R2,0.8890,9.1440,-90.00,Top
R3,-2.4130,8.5090,-90.00,Top
R4,-6.6040,8.5090,-90.00,Top
R5,8.6360,11.6840,-90.00,Top
R6,-12.7000,7.4930,90.00,Top
R7,-11.8110,4.6990,0.00,Top
R8,8.2550,3.6830,-90.00,Top
R9,11.0490,3.4290,0.00,Top
RXLED0,-10.6680,7.4930,0.00,Top
T1,5.3340,-9.7790,180.00,Top
TXLED0,-8.8900,7.4930,0.00,Top
U$2,-10.1600,-11.4300,0.00,Top
U$3,-7.3660,-20.0660,0.00,Top
U$4,11.6840,1.9050,180.00,Bottom
U$6,8.1280,8.3820,0.00,Top
X3,-8.0010,-7.8740,0.00,Top
