Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit PMSA003I-import-fps:1X07_ROUND_70,C7501585
,JP2,Adafruit PMSA003I-import-fps:2X05_1.27MM_SMT,
,U$22,Adafruit PMSA003I-import-fps:ADAFRUIT_3.5MM,
,U$28,Adafruit PMSA003I-import-fps:ADAFRUIT_TEXT_20MM,
,U$25,Adafruit PMSA003I-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",Adafruit PMSA003I-import-fps:STEMMAQT,
0.1uF,C1,Adafruit PMSA003I-import-fps:0603-NO,C14663
100K,"R2,R4",Adafruit PMSA003I-import-fps:0603-NO,C25803
10K,R1,Adafruit PMSA003I-import-fps:0603-NO,C98220
10K,R3,Adafruit PMSA003I-import-fps:RESPACK_4X0603,C98220
10uF,"C2,C3,C4",Adafruit PMSA003I-import-fps:0805-NO,
10uF,C5,Adafruit PMSA003I-import-fps:0805_10MGAP,
1N4148,"D2,D3",Adafruit PMSA003I-import-fps:SOD-323,
1uF,C6,Adafruit PMSA003I-import-fps:0805-NO,
AP2112K-3.3,U2,Adafruit PMSA003I-import-fps:SOT23-5,
AP3602/RT9361,IC1,Adafruit PMSA003I-import-fps:SOT23-6,
BSS138,Q2,Adafruit PMSA003I-import-fps:SOT363,
GREEN,D1,Adafruit PMSA003I-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit PMSA003I-import-fps:JST_SH4,C160404
